time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778591630.639473,sequential_ik_elbow_then_wrist,0,0,-0.152844,0.032431,-0.256100,-0.412891,-0.116438,-0.270718,-0.175240,-0.132770,-0.204115,-0.472739,-0.169042,-0.190727,0.030954,0.244894,0.142063,0.493176,0.015664,0.123173,0.094264,0.349302,0.000000,0.000000,0.000000,0.137376,-0.207789,-0.753600,0.298119,-0.135823,-0.143504,0.753600,0.118231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.677678,sequential_ik_elbow_then_wrist,0,0,-0.135360,0.010675,-0.267514,-0.295136,-0.237598,-0.214293,-0.196553,-0.121222,-0.191500,-0.496510,-0.125059,-0.188131,0.008938,0.241982,0.087359,0.489630,0.002587,0.079606,0.042244,0.282082,0.000000,0.000000,0.000000,0.301488,-0.428629,-1.326336,0.486402,-0.303878,-0.273015,1.326336,0.041856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.706838,sequential_ik_elbow_then_wrist,0,0,-0.134648,-0.006521,-0.268007,-0.261638,-0.274248,-0.221151,-0.199825,-0.113869,-0.192623,-0.498916,-0.091140,-0.197959,0.006609,0.228610,0.079178,0.476697,0.000583,0.063959,0.020430,0.252902,0.000000,0.000000,0.000000,0.468591,-0.609197,-1.761615,0.718298,-0.462306,-0.374783,1.761615,-0.016190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.759900,sequential_ik_elbow_then_wrist,0,0,-0.131089,-0.012901,-0.269535,-0.255406,-0.282441,-0.226020,-0.197381,-0.114259,-0.194899,-0.494926,-0.082037,-0.215612,0.004671,0.233146,0.066821,0.482209,0.000084,0.053382,0.007783,0.231045,0.000000,0.000000,0.000000,0.630001,-0.746601,-2.092428,0.954317,-0.594243,-0.454102,2.092428,-0.060304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.794712,sequential_ik_elbow_then_wrist,0,0,-0.128410,-0.007809,-0.271016,-0.250303,-0.276991,-0.219219,-0.196820,-0.114174,-0.195516,-0.495055,-0.084982,-0.209782,0.002449,0.230783,0.048275,0.479643,0.000014,0.050723,0.003153,0.225218,0.000000,0.000000,0.000000,0.778561,-0.847344,-2.343845,1.198308,-0.699148,-0.515248,2.343845,-0.093831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.821335,sequential_ik_elbow_then_wrist,0,0,-0.105144,-0.002648,-0.280959,-0.224506,-0.274347,-0.237003,-0.187368,-0.116293,-0.203395,-0.483327,-0.081703,-0.238200,0.000954,0.214092,0.029899,0.461951,0.000017,0.047530,0.002915,0.218014,0.000000,0.000000,0.000000,0.906183,-0.935273,-2.534922,1.446967,-0.776698,-0.568411,2.534922,-0.119312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.862339,sequential_ik_elbow_then_wrist,0,0,-0.106155,-0.010281,-0.280402,-0.216068,-0.288022,-0.252497,-0.189309,-0.119211,-0.199876,-0.480457,-0.076475,-0.258244,0.001010,0.216556,0.031193,0.464666,0.000003,0.045602,0.001397,0.213546,0.000000,0.000000,0.000000,1.017726,-1.003994,-2.680141,1.696733,-0.833796,-0.607414,2.680141,-0.138677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.892237,sequential_ik_elbow_then_wrist,0,0,-0.119981,-0.012992,-0.274656,-0.225993,-0.291953,-0.243962,-0.192211,-0.107950,-0.203474,-0.487113,-0.075012,-0.247613,0.000936,0.210279,0.029690,0.457075,0.000027,0.045680,0.004398,0.213728,0.000000,0.000000,0.000000,1.117368,-1.046680,-2.790507,1.975129,-0.883195,-0.639764,2.790507,-0.153394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.931095,sequential_ik_elbow_then_wrist,0,0,-0.122451,-0.017914,-0.273285,-0.239772,-0.287670,-0.214405,-0.194199,-0.068039,-0.218306,-0.493202,-0.052218,-0.236927,0.000787,0.187126,0.027288,0.431652,0.000523,0.047132,0.019627,0.217100,0.000000,0.000000,0.000000,1.207941,-1.074459,-2.874385,2.254698,-0.945118,-0.678495,2.874385,-0.164580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591630.964070,sequential_ik_elbow_then_wrist,0,0,-0.128690,-0.014928,-0.270585,-0.274282,-0.267589,-0.200118,-0.189559,-0.056549,-0.225543,-0.488808,-0.048052,-0.206115,0.000388,0.187032,0.018984,0.432471,0.000270,0.056194,0.014361,0.237054,0.000000,0.000000,0.000000,1.287789,-1.089450,-2.938133,2.467170,-1.008736,-0.717502,2.938133,-0.173081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778591631.015287,sequential_ik_elbow_then_wrist,0,0,-0.155170,0.027822,-0.255241,-0.346755,-0.187250,-0.171339,-0.187329,-0.065539,-0.224972,-0.476588,-0.015595,-0.163046,0.000421,0.184851,0.017841,0.429942,0.000008,0.080943,0.002482,0.284506,0.000000,0.000000,0.000000,1.337252,-1.079327,-2.986581,2.628649,-1.059911,-0.748435,2.986581,-0.179541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
