time_sec,source,valid,manual_enabled,is_calibrated,left_upper_local_x,left_upper_local_y,left_upper_local_z,right_upper_local_x,right_upper_local_y,right_upper_local_z,left_elevation,right_elevation,left_forward,right_forward,left_elbow_flex,right_elbow_flex,left_wrist_rel_y,right_wrist_rel_y,left_mid_upper_y,right_mid_upper_y,left_palm_above,right_palm_above,left_elbow_plane_flip,right_elbow_plane_flip,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778068075.619421,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068075.669198,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068075.719145,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068075.769267,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068075.819707,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068075.869340,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068075.919929,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068075.969609,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.019463,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.069167,zero_waiting,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.083780,zero_not_calibrated,0,0,0,0.132065,-0.986566,-0.096156,0.448847,-0.878563,-0.163293,-1.406699,-1.072844,-0.096305,-0.164027,1.609150,1.644046,-0.220996,-0.279808,-0.125618,-0.113953,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.119152,zero_waiting,0,0,0,0.132065,-0.986566,-0.096156,0.448847,-0.878563,-0.163293,-1.406699,-1.072844,-0.096305,-0.164027,1.609150,1.644046,-0.220996,-0.279808,-0.125618,-0.113953,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.157744,zero_not_calibrated,0,0,0,0.159829,-0.981716,-0.103389,0.440251,-0.856362,-0.269856,-1.379274,-1.028183,-0.103574,-0.273243,1.566607,1.679604,-0.209363,-0.231979,-0.117033,-0.110977,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.169438,zero_waiting,0,0,0,0.159829,-0.981716,-0.103389,0.440251,-0.856362,-0.269856,-1.379274,-1.028183,-0.103574,-0.273243,1.566607,1.679604,-0.209363,-0.231979,-0.117033,-0.110977,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.186440,zero_not_calibrated,0,0,0,0.179592,-0.977686,-0.108985,0.465624,-0.801863,-0.374446,-1.359146,-0.930407,-0.109202,-0.383799,1.670889,1.735766,-0.172987,-0.177930,-0.108849,-0.104788,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.214298,zero_not_calibrated,0,0,0,0.186798,-0.961527,-0.201427,0.410982,-0.808621,-0.420983,-1.292507,-0.941804,-0.202815,-0.434529,1.766291,1.770042,-0.145355,-0.150692,-0.110486,-0.104596,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.219197,zero_waiting,0,0,0,0.186798,-0.961527,-0.201427,0.410982,-0.808621,-0.420983,-1.292507,-0.941804,-0.202815,-0.434529,1.766291,1.770042,-0.145355,-0.150692,-0.110486,-0.104596,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.242366,zero_not_calibrated,0,0,0,0.265430,-0.933076,-0.242725,0.404980,-0.819781,-0.404907,-1.202873,-0.961029,-0.245174,-0.416877,1.695039,1.760146,-0.131385,-0.145533,-0.106763,-0.105503,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.269334,zero_waiting,0,0,0,0.265430,-0.933076,-0.242725,0.404980,-0.819781,-0.404907,-1.202873,-0.961029,-0.245174,-0.416877,1.695039,1.760146,-0.131385,-0.145533,-0.106763,-0.105503,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.270338,zero_not_calibrated,0,0,0,0.267076,-0.935227,-0.232424,0.359385,-0.816266,-0.452275,-1.208899,-0.954917,-0.234569,-0.469314,1.827788,1.759776,-0.104515,-0.131434,-0.107304,-0.107400,1,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.292090,zero_not_calibrated,0,0,0,0.261176,-0.924385,-0.278029,0.355947,-0.820715,-0.446911,-1.179420,-0.962661,-0.281741,-0.463309,1.848346,1.850515,-0.091021,-0.106824,-0.105319,-0.107998,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.319323,zero_waiting,0,0,0,0.261176,-0.924385,-0.278029,0.355947,-0.820715,-0.446911,-1.179420,-0.962661,-0.281741,-0.463309,1.848346,1.850515,-0.091021,-0.106824,-0.105319,-0.107998,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.320683,zero_not_calibrated,0,0,0,0.231581,-0.932536,-0.277032,0.341239,-0.809197,-0.478284,-1.201374,-0.942784,-0.280704,-0.498700,1.810273,1.810977,-0.103927,-0.098656,-0.104772,-0.108896,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.354917,zero_not_calibrated,0,0,0,0.227323,-0.927935,-0.295400,0.314684,-0.809767,-0.495228,-1.188834,-0.943756,-0.299874,-0.518097,1.714060,1.808506,-0.113933,-0.093408,-0.100884,-0.110542,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.369252,zero_waiting,0,0,0,0.227323,-0.927935,-0.295400,0.314684,-0.809767,-0.495228,-1.188834,-0.943756,-0.299874,-0.518097,1.714060,1.808506,-0.113933,-0.093408,-0.100884,-0.110542,0,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.387153,zero_not_calibrated,0,0,0,0.226089,-0.887866,-0.400721,0.289229,-0.801497,-0.523401,-1.092687,-0.929795,-0.412304,-0.550837,1.618441,1.802483,-0.088974,-0.071781,-0.089859,-0.109766,1,1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.419118,zero_waiting,0,0,0,0.226089,-0.887866,-0.400721,0.289229,-0.801497,-0.523401,-1.092687,-0.929795,-0.412304,-0.550837,1.618441,1.802483,-0.088974,-0.071781,-0.089859,-0.109766,1,1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.420949,zero_not_calibrated,0,0,0,0.218768,-0.885780,-0.409309,0.276094,-0.791619,-0.545079,-1.088173,-0.913454,-0.421697,-0.576484,1.665082,1.761521,-0.081028,-0.079765,-0.089036,-0.108980,1,1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.452508,zero_not_calibrated,0,0,0,0.211028,-0.895211,-0.392511,0.250968,-0.782883,-0.569306,-1.108904,-0.899286,-0.403360,-0.605662,1.554825,1.631261,-0.112168,-0.083265,-0.091077,-0.107555,0,1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.469127,zero_waiting,0,0,0,0.211028,-0.895211,-0.392511,0.250968,-0.782883,-0.569306,-1.108904,-0.899286,-0.403360,-0.605662,1.554825,1.631261,-0.112168,-0.083265,-0.091077,-0.107555,0,1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.485738,zero_not_calibrated,0,0,0,0.146841,-0.918410,-0.367370,0.322744,-0.771501,-0.548290,-1.164043,-0.881198,-0.376179,-0.580318,1.055323,1.519074,-0.217521,-0.095426,-0.092939,-0.108166,0,1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.518206,zero_not_calibrated,0,0,0,0.060875,-0.967981,-0.243529,0.345358,-0.775128,-0.529060,-1.317060,-0.886918,-0.246003,-0.557492,1.065106,1.449114,-0.259271,-0.120158,-0.097028,-0.112385,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.518908,zero_waiting,0,0,0,0.060875,-0.967981,-0.243529,0.345358,-0.775128,-0.529060,-1.317060,-0.886918,-0.246003,-0.557492,1.065106,1.449114,-0.259271,-0.120158,-0.097028,-0.112385,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.556210,zero_not_calibrated,0,0,0,-0.011581,-0.987854,-0.154952,0.349858,-0.818603,-0.455510,-1.414780,-0.958974,-0.155579,-0.472945,1.082734,1.430351,-0.280757,-0.147710,-0.098797,-0.114233,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.569184,zero_waiting,0,0,0,-0.011581,-0.987854,-0.154952,0.349858,-0.818603,-0.455510,-1.414780,-0.958974,-0.155579,-0.472945,1.082734,1.430351,-0.280757,-0.147710,-0.098797,-0.114233,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.587927,zero_not_calibrated,0,0,0,0.000352,-0.992607,-0.121373,0.373716,-0.834238,-0.405442,-1.449123,-0.986749,-0.121673,-0.417462,1.150118,1.333167,-0.293256,-0.177835,-0.109074,-0.115644,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.618902,zero_not_calibrated,0,0,0,-0.002405,-0.992002,-0.126197,0.375276,-0.827777,-0.417076,-1.444239,-0.975135,-0.126534,-0.430226,1.143158,1.301214,-0.296967,-0.184766,-0.115557,-0.114410,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.619271,zero_waiting,0,0,0,-0.002405,-0.992002,-0.126197,0.375276,-0.827777,-0.417076,-1.444239,-0.975135,-0.126534,-0.430226,1.143158,1.301214,-0.296967,-0.184766,-0.115557,-0.114410,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.653718,zero_not_calibrated,0,0,0,-0.018400,-0.990859,-0.133640,0.326749,-0.854872,-0.403026,-1.435484,-1.025303,-0.134041,-0.414821,1.154636,1.159160,-0.305061,-0.241522,-0.120817,-0.117043,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.669187,zero_waiting,0,0,0,-0.018400,-0.990859,-0.133640,0.326749,-0.854872,-0.403026,-1.435484,-1.025303,-0.134041,-0.414821,1.154636,1.159160,-0.305061,-0.241522,-0.120817,-0.117043,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.687907,zero_not_calibrated,0,0,0,-0.021816,-0.992693,-0.118678,0.286790,-0.866634,-0.408285,-1.449835,-1.048416,-0.118958,-0.420574,1.146913,1.071614,-0.311147,-0.276010,-0.127366,-0.120732,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.719308,zero_waiting,0,0,0,-0.021816,-0.992693,-0.118678,0.286790,-0.866634,-0.408285,-1.449835,-1.048416,-0.118958,-0.420574,1.146913,1.071614,-0.311147,-0.276010,-0.127366,-0.120732,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.730802,zero_not_calibrated,0,0,0,-0.007335,-0.999932,-0.009028,0.308942,-0.878507,-0.364389,-1.559164,-1.072729,-0.009028,-0.372977,1.230145,1.016774,-0.311109,-0.311318,-0.125612,-0.123938,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.760802,zero_not_calibrated,0,0,0,0.030481,-0.999225,0.024916,0.323364,-0.913311,-0.247585,-1.531417,-1.151342,0.024919,-0.250187,1.078499,0.989352,-0.334644,-0.349887,-0.123059,-0.128315,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.769198,zero_waiting,0,0,0,0.030481,-0.999225,0.024916,0.323364,-0.913311,-0.247585,-1.531417,-1.151342,0.024919,-0.250187,1.078499,0.989352,-0.334644,-0.349887,-0.123059,-0.128315,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.791815,zero_not_calibrated,0,0,0,0.034537,-0.998578,0.040607,0.308646,-0.917435,-0.251101,-1.517463,-1.161584,0.040618,-0.253818,0.970030,0.910716,-0.361902,-0.358897,-0.121778,-0.127675,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.819136,zero_waiting,0,0,0,0.034537,-0.998578,0.040607,0.308646,-0.917435,-0.251101,-1.517463,-1.161584,0.040618,-0.253818,0.970030,0.910716,-0.361902,-0.358897,-0.121778,-0.127675,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.824027,zero_not_calibrated,0,0,0,0.049443,-0.996687,0.064578,0.294713,-0.935618,-0.194329,-1.489374,-1.210004,0.064623,-0.195574,0.947279,0.862702,-0.369554,-0.377925,-0.121924,-0.127802,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.856798,zero_not_calibrated,0,0,0,0.015548,-0.995191,0.096712,0.256154,-0.958102,-0.128166,-1.472685,-1.280299,0.096864,-0.128519,0.894892,0.746817,-0.384156,-0.403388,-0.123093,-0.128477,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.869201,zero_waiting,0,0,0,0.015548,-0.995191,0.096712,0.256154,-0.958102,-0.128166,-1.472685,-1.280299,0.096864,-0.128519,0.894892,0.746817,-0.384156,-0.403388,-0.123093,-0.128477,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.892303,zero_not_calibrated,0,0,0,0.044449,-0.997613,0.052846,0.242490,-0.962983,-0.117741,-1.501687,-1.297856,0.052871,-0.118015,0.885017,0.697987,-0.375497,-0.410044,-0.122731,-0.128353,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.919150,zero_waiting,0,0,0,0.044449,-0.997613,0.052846,0.242490,-0.962983,-0.117741,-1.501687,-1.297856,0.052871,-0.118015,0.885017,0.697987,-0.375497,-0.410044,-0.122731,-0.128353,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.924168,zero_not_calibrated,0,0,0,0.021549,-0.999488,0.023669,0.255364,-0.957514,-0.133999,-1.538782,-1.278255,0.023671,-0.134404,0.845963,0.541413,-0.376156,-0.436730,-0.123326,-0.129255,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.956870,zero_not_calibrated,0,0,0,0.001172,-0.999526,0.030751,0.255425,-0.954259,-0.155396,-1.540018,-1.267171,0.030756,-0.156029,0.936124,0.397383,-0.367726,-0.474756,-0.124326,-0.131302,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778068076.969287,zero_waiting,0,0,0,0.001172,-0.999526,0.030751,0.255425,-0.954259,-0.155396,-1.540018,-1.267171,0.030756,-0.156029,0.936124,0.397383,-0.367726,-0.474756,-0.124326,-0.131302,0,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
