time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778768778.255472,sequential_ik_elbow_then_wrist,0,0,0.055521,-0.025048,-0.293752,0.034417,-0.213628,-0.526114,-0.008938,-0.073689,-0.290672,-0.131153,-0.169074,-0.547509,0.035626,0.030980,0.147723,0.147932,0.020127,0.017245,0.102685,0.128097,0.000000,0.000000,0.000000,-0.052246,-0.277094,-0.753600,0.428892,-0.007518,-0.234824,0.753600,0.269382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.309902,sequential_ik_elbow_then_wrist,0,0,-0.067004,0.049470,-0.288207,-0.075823,-0.104140,-0.545745,-0.039551,-0.032465,-0.295604,-0.185434,-0.055010,-0.556774,0.006163,0.005308,0.074838,0.067561,0.003722,0.034119,0.048662,0.183610,0.000000,0.000000,0.000000,-0.066983,-0.538853,-1.326336,0.537389,-0.029342,-0.500123,1.326336,0.273753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.356928,sequential_ik_elbow_then_wrist,1,0,-0.085451,0.048414,-0.283468,-0.175095,-0.062085,-0.547578,-0.028075,-0.048498,-0.294720,-0.166728,-0.086308,-0.558056,0.007824,0.031166,0.088003,0.175272,0.000524,0.025972,0.022319,0.159725,0.000000,0.000000,0.000000,-0.059035,-0.747222,-1.761615,0.569157,-0.051531,-0.712465,1.761615,0.225620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.387281,sequential_ik_elbow_then_wrist,1,0,-0.088457,0.076334,-0.276312,-0.153539,-0.021285,-0.552419,-0.030285,-0.038911,-0.295920,-0.173009,-0.064309,-0.558570,0.007404,0.024532,0.085072,0.156439,0.000621,0.027534,0.024614,0.165830,0.000000,0.000000,0.000000,-0.029817,-0.884971,-2.092428,0.574818,-0.073450,-0.881747,2.092428,0.174841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.425622,sequential_ik_elbow_then_wrist,0,0,-0.102931,0.093105,-0.265964,-0.184550,-0.050454,-0.516422,-0.045390,-0.016219,-0.296103,-0.195870,-0.002647,-0.555277,0.007345,0.038316,0.083923,0.195104,0.001839,0.039015,0.042419,0.197480,0.000000,0.000000,0.000000,0.026198,-0.965207,-2.343845,0.617126,-0.096156,-1.024154,2.343845,0.146129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.461517,sequential_ik_elbow_then_wrist,0,0,-0.101179,0.094844,-0.266021,-0.203549,-0.019803,-0.523658,-0.063885,-0.024879,-0.292061,-0.209342,-0.009702,-0.554000,0.004372,0.041109,0.064433,0.202685,0.003376,0.043164,0.057969,0.207760,0.000000,0.000000,0.000000,0.101893,-1.012946,-2.534922,0.636761,-0.121288,-1.127164,2.534922,0.124412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.504070,sequential_ik_elbow_then_wrist,0,0,-0.076589,0.089704,-0.275839,-0.186540,-0.028895,-0.528515,-0.059684,-0.047096,-0.290206,-0.209311,-0.033494,-0.549873,0.001201,0.034792,0.033791,0.186487,0.002301,0.040055,0.047370,0.200132,0.000000,0.000000,0.000000,0.177438,-1.053014,-2.680141,0.642398,-0.149791,-1.190002,2.680141,0.110992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.558728,sequential_ik_elbow_then_wrist,1,0,-0.065573,0.075342,-0.282885,-0.161954,-0.030003,-0.546728,-0.045116,-0.056516,-0.291154,-0.189895,-0.045468,-0.553674,0.000677,0.025989,0.025085,0.160998,0.000836,0.030595,0.028576,0.174900,0.000000,0.000000,0.000000,0.246628,-1.095035,-2.790507,0.626744,-0.178787,-1.230040,2.790507,0.105816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.599835,sequential_ik_elbow_then_wrist,1,0,-0.063563,0.080857,-0.281819,-0.166101,-0.017614,-0.545996,-0.049330,-0.058967,-0.289982,-0.195144,-0.055033,-0.552132,0.000306,0.024975,0.017188,0.157892,0.000880,0.030044,0.029384,0.173328,0.000000,0.000000,0.000000,0.307055,-1.126585,-2.874385,0.598663,-0.209322,-1.255807,2.874385,0.099315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778768778.633141,sequential_ik_elbow_then_wrist,0,0,-0.088146,0.055132,-0.281409,-0.215665,-0.074113,-0.520228,-0.041351,-0.044260,-0.293822,-0.188915,-0.013927,-0.553253,0.001989,0.052481,0.043852,0.229085,0.000637,0.031913,0.024812,0.178596,0.000000,0.000000,0.000000,0.372019,-1.155116,-2.938133,0.574892,-0.239061,-1.284247,2.938133,0.104117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
