time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778538388.201248,sequential_ik_elbow_then_wrist,0,0,-0.075901,0.113286,-0.267218,-0.306708,0.186734,-0.444231,-0.021906,-0.148241,-0.259894,-0.192969,-0.231763,-0.491759,0.016722,0.068379,0.094871,0.260817,0.012421,0.033642,0.078297,0.180104,0.000000,0.000000,0.000000,0.061006,-0.201872,-0.753600,0.245130,-0.016841,-0.189610,0.753600,0.283291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.258013,sequential_ik_elbow_then_wrist,0,0,-0.067260,0.101016,-0.274357,-0.273831,0.156513,-0.484711,-0.030967,-0.149015,-0.258526,-0.192678,-0.239485,-0.494459,0.002028,0.046465,0.036230,0.214190,0.000855,0.028922,0.021357,0.168369,0.000000,0.000000,0.000000,0.129804,-0.415440,-1.326336,0.221238,-0.041833,-0.380056,1.326336,0.289108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.324656,sequential_ik_elbow_then_wrist,1,0,-0.048645,0.107422,-0.275852,-0.220230,0.163047,-0.515569,-0.019735,-0.146109,-0.261271,-0.155217,-0.240182,-0.511861,0.000114,0.023200,0.008746,0.151937,0.000060,0.016334,0.005243,0.127153,0.000000,0.000000,0.000000,0.186339,-0.591789,-1.761615,0.177287,-0.061869,-0.538476,1.761615,0.262622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.380256,sequential_ik_elbow_then_wrist,1,0,-0.046266,0.086691,-0.283450,-0.239674,0.153444,-0.502853,-0.016607,-0.121137,-0.273953,-0.140534,-0.219804,-0.528721,0.000191,0.029398,0.011826,0.170764,0.000132,0.012988,0.007682,0.113573,0.000000,0.000000,0.000000,0.234387,-0.742233,-2.092428,0.106889,-0.077753,-0.679394,2.092428,0.219827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.435685,sequential_ik_elbow_then_wrist,1,0,-0.050132,0.075679,-0.285936,-0.243225,0.150007,-0.503170,-0.029757,-0.105738,-0.279167,-0.177953,-0.189258,-0.526275,0.000271,0.028347,0.015783,0.168157,0.000228,0.022405,0.013718,0.149565,0.000000,0.000000,0.000000,0.277534,-0.865711,-2.343845,0.033235,-0.096879,-0.799999,2.343845,0.172975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.497431,sequential_ik_elbow_then_wrist,1,0,-0.038853,0.085929,-0.284792,-0.241365,0.151135,-0.496303,-0.019921,-0.092505,-0.284686,-0.165418,-0.191749,-0.527546,0.000001,0.028030,0.000934,0.167420,0.000069,0.018332,0.006401,0.135020,0.000000,0.000000,0.000000,0.310680,-0.958502,-2.534922,-0.022741,-0.113461,-0.904306,2.534922,0.113127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.554570,sequential_ik_elbow_then_wrist,1,0,-0.026506,0.062014,-0.292321,-0.216297,0.134923,-0.512920,-0.002826,-0.100367,-0.282699,-0.146076,-0.218630,-0.518269,0.000090,0.023044,0.006340,0.151803,0.000140,0.013708,0.011639,0.116768,0.000000,0.000000,0.000000,0.335620,-1.045998,-2.680141,-0.065283,-0.120857,-0.983082,2.680141,0.047140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.623678,sequential_ik_elbow_then_wrist,1,0,-0.024545,0.051871,-0.294460,-0.212033,0.127311,-0.516174,0.001471,-0.113840,-0.277558,-0.144987,-0.233872,-0.510243,0.000035,0.023676,0.004072,0.153870,0.000244,0.014681,0.014906,0.121164,0.000000,0.000000,0.000000,0.354986,-1.122734,-2.790507,-0.097615,-0.119409,-1.034136,2.790507,-0.003764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.678279,sequential_ik_elbow_then_wrist,1,0,-0.016357,0.055863,-0.294299,-0.195577,0.139728,-0.519791,0.011787,-0.118818,-0.275215,-0.119015,-0.232121,-0.520273,0.000054,0.019003,0.007233,0.137852,0.000435,0.011285,0.020268,0.106013,0.000000,0.000000,0.000000,0.367881,-1.183148,-2.874385,-0.122188,-0.107686,-1.067735,2.874385,-0.026109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778538388.748551,sequential_ik_elbow_then_wrist,1,0,-0.019828,0.060280,-0.293212,-0.169786,0.175905,-0.525899,0.006297,-0.117475,-0.275971,-0.126627,-0.203140,-0.530908,0.000032,0.011675,0.005505,0.108052,0.000140,0.014902,0.011532,0.121555,0.000000,0.000000,0.000000,0.376275,-1.226099,-2.938133,-0.140863,-0.092535,-1.092485,2.938133,-0.016073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
