time_sec,source,valid,manual_enabled,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,left_ik_loss,right_ik_loss,left_workspace_projected,right_workspace_projected,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778075411.828262,ik_wrist_pelvis_body_frame,1,0,0.015055,0.100000,0.480904,-0.263610,-0.100000,0.391577,-0.097131,0.103620,0.247500,-0.162215,-0.167762,0.233447,0.001966,0.005931,1,1,0.000000,0.000000,0.000000,0.888052,0.876908,0.107086,0.965118,-0.859596,0.597989,0.422447,0.934794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075411.859633,ik_wrist_pelvis_body_frame,1,0,0.053690,0.100000,0.468514,-0.213358,-0.100000,0.395404,-0.087086,0.109712,0.251754,-0.144051,-0.177609,0.244009,0.002257,0.007039,1,1,0.000000,0.000000,0.000000,0.868478,0.897764,0.160412,1.006788,-0.831589,0.600889,0.420837,0.965329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075411.897432,ik_wrist_pelvis_body_frame,1,0,0.067210,0.100000,0.453770,-0.164409,-0.100000,0.396560,-0.086558,0.113999,0.256082,-0.125542,-0.183786,0.254022,0.002277,0.007971,1,1,0.000000,0.000000,0.000000,0.850062,0.914032,0.213878,1.052286,-0.790066,0.610635,0.403754,1.006351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075411.929654,ik_wrist_pelvis_body_frame,1,0,0.081210,0.100000,0.438399,-0.162898,-0.100000,0.384545,-0.087070,0.111070,0.267567,-0.121571,-0.189289,0.259961,0.002620,0.008723,1,1,0.000000,0.000000,0.000000,0.834885,0.927610,0.265034,1.101126,-0.746728,0.613272,0.388300,1.053458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075411.962002,ik_wrist_pelvis_body_frame,1,0,0.069715,0.100000,0.419455,-0.189339,-0.100000,0.365895,-0.096262,0.106015,0.280194,-0.126684,-0.188506,0.260365,0.003744,0.010042,1,1,0.000000,0.000000,0.000000,0.827336,0.932848,0.306876,1.150673,-0.710620,0.604165,0.389071,1.102425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075411.994346,ik_wrist_pelvis_body_frame,1,0,0.037455,0.100000,0.402085,-0.237367,-0.100000,0.340847,-0.109612,0.100000,0.291303,-0.148541,-0.185414,0.257270,0.006286,0.011789,1,1,0.000000,0.000000,0.000000,0.831682,0.924976,0.332450,1.198501,-0.688782,0.581412,0.414907,1.147773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.024953,ik_wrist_pelvis_body_frame,1,0,0.058648,0.100000,0.381918,-0.245703,-0.100000,0.332344,-0.101984,0.100000,0.297939,-0.146025,-0.185186,0.254317,0.006751,0.011615,1,1,0.000000,0.000000,0.000000,0.840318,0.920376,0.356029,1.255437,-0.669173,0.559954,0.448474,1.189530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.062027,ik_wrist_pelvis_body_frame,1,0,0.019387,0.100000,0.362356,-0.237033,-0.100000,0.330002,-0.117225,0.100000,0.303377,-0.147361,-0.182063,0.262979,0.010274,0.012632,1,1,0.000000,0.000000,0.000000,0.859689,0.900856,0.367751,1.312622,-0.647213,0.546038,0.479524,1.228345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.097228,ik_wrist_pelvis_body_frame,1,0,-0.020236,0.100000,0.346026,-0.241752,-0.100000,0.323690,-0.126250,0.100000,0.304949,-0.153027,-0.176846,0.268189,0.014459,0.013827,1,1,0.000000,0.000000,0.000000,0.879557,0.865764,0.364734,1.367586,-0.626073,0.535514,0.511320,1.262820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.127086,ik_wrist_pelvis_body_frame,1,0,-0.082560,0.100000,0.338435,-0.251699,-0.100000,0.313562,-0.151207,0.100000,0.297093,-0.158478,-0.177008,0.264848,0.018549,0.014237,1,1,0.000000,0.000000,0.000000,0.895055,0.808483,0.337994,1.410231,-0.607307,0.525128,0.546268,1.293382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.160586,ik_wrist_pelvis_body_frame,1,0,-0.186649,0.100000,0.318378,-0.262034,-0.100000,0.305408,-0.209391,0.100000,0.260541,-0.160808,-0.177867,0.257482,0.021550,0.013862,1,1,0.000000,0.000000,0.000000,0.907143,0.716937,0.272463,1.430394,-0.590832,0.514834,0.583739,1.320193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.194117,ik_wrist_pelvis_body_frame,1,0,-0.249689,0.100000,0.300549,-0.272208,-0.100000,0.296571,-0.243779,0.100000,0.199874,-0.158663,-0.186242,0.233905,0.015423,0.011549,1,1,0.000000,0.000000,0.000000,0.916571,0.613426,0.181605,1.436921,-0.575948,0.502239,0.622283,1.344876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.230754,ik_wrist_pelvis_body_frame,1,0,-0.254384,0.100000,0.310478,-0.279815,-0.100000,0.291286,-0.244534,0.100000,0.179535,-0.164307,-0.199855,0.218904,0.010577,0.010031,1,1,0.000000,0.000000,0.000000,0.923926,0.529937,0.095118,1.440727,-0.563248,0.488347,0.658808,1.367641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.263199,ik_wrist_pelvis_body_frame,1,0,-0.283539,0.100000,0.308997,-0.300000,-0.100000,0.284749,-0.240376,0.128093,0.127881,-0.185030,-0.210975,0.188300,0.004974,0.008164,1,1,0.000000,0.000000,0.000000,0.929662,0.453362,0.014567,1.438112,-0.559112,0.467901,0.694157,1.385742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.296592,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,0.290999,-0.300000,-0.100000,0.278789,-0.245550,0.140932,0.080846,-0.199682,-0.209752,0.149471,0.002899,0.006771,1,1,0.000000,0.000000,0.000000,0.934136,0.379574,-0.057493,1.436586,-0.562245,0.441480,0.719359,1.402318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.330156,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,0.276257,-0.300000,-0.100000,0.290573,-0.244528,0.156965,0.056937,-0.211394,-0.201912,0.125123,0.002230,0.005557,1,1,0.000000,0.000000,0.000000,0.937626,0.312049,-0.116889,1.442326,-0.572637,0.414333,0.728345,1.414411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.358486,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,0.296499,-0.300000,-0.100000,0.320384,-0.229510,0.189352,0.055276,-0.199369,-0.212844,0.133522,0.001234,0.003838,1,1,0.000000,0.000000,0.000000,0.936143,0.262685,-0.163157,1.449808,-0.584325,0.396940,0.721514,1.417062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.395217,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,0.285120,-0.300000,-0.100000,0.321042,-0.221363,0.200204,0.043646,-0.189175,-0.211231,0.120394,0.001432,0.002930,1,1,0.000000,0.000000,0.000000,0.930326,0.219638,-0.203086,1.459869,-0.597503,0.380711,0.709224,1.415815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.429094,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.104888,0.280967,-0.300000,-0.100000,0.327394,-0.216967,0.206521,0.035623,-0.178085,-0.212046,0.111890,0.001342,0.002367,1,1,0.000000,0.000000,0.000000,0.920317,0.182320,-0.236861,1.471539,-0.610330,0.366952,0.693700,1.412588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.464988,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.141469,0.280183,-0.300000,-0.100000,0.321919,-0.196620,0.219074,0.026226,-0.170456,-0.216983,0.101665,0.001225,0.002208,1,1,0.000000,0.000000,0.000000,0.897104,0.147350,-0.259047,1.477057,-0.621620,0.352309,0.678894,1.411078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.497583,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.153763,0.265711,-0.300000,-0.105023,0.303577,-0.183332,0.215165,0.000770,-0.165900,-0.223572,0.081895,0.001150,0.002352,1,1,0.000000,0.000000,0.000000,0.872061,0.110695,-0.276954,1.482951,-0.629472,0.330792,0.666822,1.415094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.527557,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.167839,0.245654,-0.300000,-0.124256,0.295242,-0.175459,0.214406,-0.021096,-0.164188,-0.237075,0.070003,0.001256,0.002163,1,1,0.000000,0.000000,0.000000,0.846504,0.069358,-0.291291,1.491315,-0.629751,0.303895,0.653691,1.420769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.564910,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.177264,0.229250,-0.300000,-0.139204,0.280437,-0.168546,0.216420,-0.040572,-0.158272,-0.243571,0.055393,0.001283,0.002186,1,1,0.000000,0.000000,0.000000,0.821766,0.025096,-0.302976,1.503429,-0.624791,0.271799,0.641319,1.429076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.593673,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.178804,0.221298,-0.300000,-0.148919,0.259691,-0.170124,0.214716,-0.052449,-0.164930,-0.246047,0.041936,0.001103,0.002331,1,1,0.000000,0.000000,0.000000,0.801230,-0.017223,-0.312529,1.519358,-0.618979,0.234018,0.631025,1.441504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.628232,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.178174,0.215681,-0.300000,-0.153866,0.249523,-0.168798,0.211620,-0.059452,-0.165631,-0.244578,0.035775,0.001069,0.002307,1,1,0.000000,0.000000,0.000000,0.785038,-0.055949,-0.320194,1.537594,-0.613575,0.196039,0.621421,1.457001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.662238,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.181861,0.214178,-0.300000,-0.166815,0.235870,-0.163912,0.210516,-0.063908,-0.159736,-0.246495,0.025267,0.001080,0.002360,1,1,0.000000,0.000000,0.000000,0.770923,-0.089956,-0.325287,1.555193,-0.605611,0.156042,0.612178,1.472550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.697065,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.181556,0.219850,-0.300000,-0.183259,0.222704,-0.157308,0.209060,-0.063904,-0.156891,-0.248328,0.015783,0.001272,0.002395,1,1,0.000000,0.000000,0.000000,0.759121,-0.116043,-0.328706,1.571054,-0.595088,0.114459,0.602779,1.485999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.729085,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.190910,0.222475,-0.300000,-0.201042,0.208718,-0.152267,0.206063,-0.066354,-0.149047,-0.247678,0.005301,0.001421,0.002461,1,1,0.000000,0.000000,0.000000,0.747437,-0.137110,-0.329323,1.581906,-0.582069,0.071525,0.593333,1.496267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.767566,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.199295,0.212501,-0.300000,-0.213931,0.195345,-0.145536,0.201974,-0.077383,-0.141395,-0.241426,-0.006763,0.001606,0.002536,1,1,0.000000,0.000000,0.000000,0.736136,-0.159420,-0.328662,1.589439,-0.568809,0.028165,0.584266,1.504483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.797494,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.231068,0.194873,-0.299378,-0.286629,0.221032,-0.128142,0.200098,-0.084736,-0.079417,-0.277483,0.000833,0.001968,0.003363,1,0,0.000000,0.000000,0.000000,0.718439,-0.187425,-0.324272,1.589277,-0.533888,-0.002958,0.568886,1.490027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.827480,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.248929,0.179068,-0.233387,-0.338623,0.234235,-0.116899,0.192611,-0.092770,-0.032687,-0.291061,0.006803,0.002325,0.002994,1,0,0.000000,0.000000,0.000000,0.699597,-0.218227,-0.318961,1.585236,-0.473518,-0.020379,0.543467,1.465623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.865904,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.257106,0.157690,-0.297822,-0.337149,0.200922,-0.117820,0.181838,-0.100268,-0.048913,-0.268713,0.000409,0.002369,0.004112,1,0,0.000000,0.000000,0.000000,0.684062,-0.252655,-0.313916,1.580869,-0.442336,-0.041799,0.543134,1.433032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.904061,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.257858,0.136824,-0.300000,-0.353779,0.183260,-0.116790,0.172834,-0.105422,-0.040504,-0.260752,-0.006471,0.002586,0.004159,1,1,0.000000,0.000000,0.000000,0.672929,-0.290120,-0.309594,1.579277,-0.416084,-0.062320,0.549259,1.395777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.931681,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.263228,0.114152,-0.283558,-0.383418,0.162128,-0.113841,0.168443,-0.112560,-0.025870,-0.260273,-0.018275,0.002644,0.004102,1,0,0.000000,0.000000,0.000000,0.663756,-0.331552,-0.305204,1.579452,-0.385277,-0.084730,0.555619,1.355601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.962223,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.265528,0.075299,-0.300000,-0.394799,0.120128,-0.124885,0.166878,-0.124318,-0.037446,-0.257134,-0.038861,0.002274,0.003877,1,1,0.000000,0.000000,0.000000,0.657810,-0.382061,-0.301467,1.580307,-0.365028,-0.116277,0.568086,1.314440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075412.995226,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.281819,0.075798,-0.300000,-0.406366,0.092366,-0.119125,0.165007,-0.120496,-0.042563,-0.259199,-0.053867,0.002271,0.003384,1,1,0.000000,0.000000,0.000000,0.650430,-0.424640,-0.293806,1.579907,-0.349081,-0.150656,0.580106,1.274653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.029413,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.285813,0.076626,-0.300000,-0.378652,0.049314,-0.114922,0.164604,-0.120398,-0.032842,-0.236965,-0.060985,0.002346,0.005226,1,1,0.000000,0.000000,0.000000,0.644480,-0.458344,-0.285187,1.578824,-0.340253,-0.193420,0.596261,1.247952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.063140,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.306078,0.069165,-0.300000,-0.368755,0.035100,-0.111199,0.168865,-0.122397,-0.040287,-0.230115,-0.069832,0.002229,0.005147,1,1,0.000000,0.000000,0.000000,0.636056,-0.486939,-0.274447,1.570921,-0.334425,-0.236042,0.611090,1.234558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.092061,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.304888,0.047330,-0.300000,-0.378119,0.039587,-0.109762,0.167476,-0.122477,-0.047109,-0.230974,-0.072191,0.002461,0.004271,1,1,0.000000,0.000000,0.000000,0.630128,-0.516251,-0.266077,1.560393,-0.328213,-0.270720,0.620179,1.227349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.129748,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.296175,0.035138,-0.300000,-0.378815,0.022999,-0.120996,0.163445,-0.124557,-0.064893,-0.227275,-0.080214,0.002478,0.003869,1,1,0.000000,0.000000,0.000000,0.629220,-0.544206,-0.259747,1.552661,-0.325431,-0.305434,0.625848,1.221458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.168737,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.295190,0.029222,-0.300000,-0.371627,0.012721,-0.126808,0.163429,-0.126681,-0.078870,-0.222647,-0.082408,0.002373,0.004011,1,1,0.000000,0.000000,0.000000,0.630433,-0.569217,-0.253229,1.547266,-0.327135,-0.338278,0.627854,1.218478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.203110,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.291685,0.024014,-0.300000,-0.375157,0.009106,-0.127980,0.162369,-0.130922,-0.075575,-0.224725,-0.081967,0.002294,0.003933,1,1,0.000000,0.000000,0.000000,0.633463,-0.592118,-0.246830,1.544594,-0.328944,-0.366740,0.625950,1.216158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.228714,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.290697,0.019518,-0.300000,-0.372946,0.007835,-0.130574,0.162774,-0.132870,-0.078481,-0.225553,-0.081728,0.002238,0.003929,1,1,0.000000,0.000000,0.000000,0.637362,-0.612739,-0.240201,1.543587,-0.332177,-0.390535,0.621601,1.215201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.258741,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.286313,0.012333,-0.300000,-0.375336,0.010318,-0.132957,0.161309,-0.134245,-0.078445,-0.228105,-0.081918,0.002386,0.003717,1,1,0.000000,0.000000,0.000000,0.642689,-0.632587,-0.234045,1.544184,-0.335474,-0.409089,0.614950,1.214535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.294656,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.284287,0.007812,-0.300000,-0.372725,0.015836,-0.137467,0.160193,-0.135241,-0.080802,-0.228156,-0.080631,0.002444,0.003650,1,1,0.000000,0.000000,0.000000,0.648873,-0.650791,-0.227701,1.545887,-0.339888,-0.422368,0.606808,1.215324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.328996,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.280388,0.004845,-0.300000,-0.373122,0.019561,-0.140111,0.157884,-0.136479,-0.079731,-0.228904,-0.079993,0.002522,0.003556,1,1,0.000000,0.000000,0.000000,0.656158,-0.667301,-0.221329,1.549062,-0.344264,-0.432019,0.597741,1.216508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.362417,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.282333,0.004952,-0.300000,-0.375817,0.022721,-0.139751,0.156637,-0.137255,-0.078762,-0.231569,-0.079500,0.002430,0.003397,1,1,0.000000,0.000000,0.000000,0.662795,-0.681152,-0.213958,1.552369,-0.348049,-0.438658,0.588196,1.216946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.395368,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.290980,0.012536,-0.300000,-0.374932,0.033730,-0.138020,0.160041,-0.135571,-0.082990,-0.235134,-0.078514,0.002163,0.003073,1,1,0.000000,0.000000,0.000000,0.667007,-0.688917,-0.204778,1.553935,-0.352437,-0.440148,0.577885,1.218110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.424462,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.293902,0.011963,-0.300000,-0.373416,0.036196,-0.138334,0.160795,-0.136399,-0.084847,-0.235489,-0.078356,0.002060,0.002999,1,1,0.000000,0.000000,0.000000,0.670653,-0.694390,-0.195445,1.553117,-0.357306,-0.440500,0.567794,1.219143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.459065,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.293841,0.007561,-0.300000,-0.373540,0.036974,-0.138417,0.160554,-0.139232,-0.084577,-0.235843,-0.078003,0.001998,0.002979,1,1,0.000000,0.000000,0.000000,0.674492,-0.700084,-0.186747,1.550899,-0.361964,-0.440692,0.558137,1.219674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.495094,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.293332,0.003537,-0.300000,-0.373808,0.037332,-0.138038,0.160123,-0.141009,-0.085038,-0.236054,-0.077838,0.002002,0.002953,1,1,0.000000,0.000000,0.000000,0.678468,-0.706195,-0.178789,1.548343,-0.366385,-0.440897,0.549012,1.219709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.529317,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.292380,0.001660,-0.300000,-0.373177,0.036561,-0.137481,0.159391,-0.142661,-0.082349,-0.235261,-0.077510,0.001976,0.003046,1,1,0.000000,0.000000,0.000000,0.682550,-0.712129,-0.171569,1.546400,-0.370355,-0.441564,0.540853,1.219648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.560470,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.293371,0.001487,-0.300000,-0.373750,0.034630,-0.137149,0.159059,-0.143641,-0.082557,-0.234986,-0.078378,0.001912,0.003037,1,1,0.000000,0.000000,0.000000,0.686228,-0.717171,-0.164683,1.544890,-0.373867,-0.443036,0.533575,1.219218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.593875,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.292752,0.001301,-0.300000,-0.376316,0.032872,-0.136251,0.158616,-0.143647,-0.081914,-0.235093,-0.079058,0.001931,0.003000,1,1,0.000000,0.000000,0.000000,0.689808,-0.721428,-0.158435,1.543990,-0.376604,-0.444942,0.526881,1.217840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.630057,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.296070,0.001285,-0.300000,-0.377238,0.029811,-0.135493,0.159029,-0.143782,-0.082188,-0.235239,-0.079651,0.001873,0.003015,1,1,0.000000,0.000000,0.000000,0.692365,-0.724708,-0.152207,1.542524,-0.379072,-0.447462,0.520965,1.215669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.663812,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.300443,0.001068,-0.300000,-0.377053,0.028565,-0.136099,0.159563,-0.142962,-0.081953,-0.234482,-0.079215,0.001847,0.003080,1,1,0.000000,0.000000,0.000000,0.693951,-0.726736,-0.145815,1.539603,-0.381464,-0.449880,0.515724,1.213433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.695147,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.303275,0.000795,-0.300000,-0.376816,0.028539,-0.136166,0.159987,-0.142597,-0.082288,-0.234600,-0.078983,0.001821,0.003087,1,1,0.000000,0.000000,0.000000,0.695081,-0.727705,-0.139555,1.535444,-0.383767,-0.451809,0.510991,1.211461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.730714,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.306636,0.000277,-0.300000,-0.376047,0.028246,-0.135615,0.161999,-0.143210,-0.081329,-0.233328,-0.078170,0.001734,0.003185,1,1,0.000000,0.000000,0.000000,0.695553,-0.727866,-0.133503,1.530071,-0.385946,-0.453497,0.506853,1.209964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.764274,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.312901,0.003954,-0.300000,-0.376992,0.029068,-0.131202,0.170642,-0.144698,-0.074796,-0.236502,-0.077954,0.001492,0.003259,1,1,0.000000,0.000000,0.000000,0.693902,-0.725532,-0.127905,1.523379,-0.386819,-0.454527,0.503672,1.208844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.796608,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.312453,0.021731,-0.300000,-0.378768,0.033297,-0.129204,0.179019,-0.141504,-0.074994,-0.241172,-0.078850,0.001322,0.003026,1,1,0.000000,0.000000,0.000000,0.691591,-0.715936,-0.124214,1.518739,-0.386861,-0.453672,0.501132,1.207969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.836122,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.316706,0.043818,-0.300000,-0.383252,0.044030,-0.122176,0.187631,-0.138293,-0.073762,-0.247736,-0.078947,0.001205,0.002689,1,1,0.000000,0.000000,0.000000,0.686894,-0.698813,-0.122323,1.515024,-0.385715,-0.448766,0.498485,1.206807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.871288,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.313766,0.056074,-0.300000,-0.378594,0.062589,-0.117066,0.190691,-0.135288,-0.073556,-0.250489,-0.075094,0.001271,0.002538,1,1,0.000000,0.000000,0.000000,0.681639,-0.679335,-0.123665,1.512198,-0.385277,-0.437865,0.496005,1.208095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.903787,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.313476,0.072317,-0.300000,-0.362697,0.087737,-0.115694,0.197537,-0.133344,-0.079398,-0.259208,-0.069206,0.001189,0.002352,1,1,0.000000,0.000000,0.000000,0.675255,-0.656756,-0.127512,1.510147,-0.387292,-0.419832,0.494195,1.215522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.929883,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.300703,0.081286,-0.300000,-0.349251,0.107902,-0.122226,0.198053,-0.135365,-0.081673,-0.267750,-0.062516,0.000946,0.002312,1,1,0.000000,0.000000,0.000000,0.671550,-0.635002,-0.134736,1.511730,-0.390158,-0.397849,0.493563,1.227854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.962797,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.295738,0.092678,-0.300000,-0.322502,0.126463,-0.126769,0.201595,-0.139944,-0.105193,-0.268089,-0.059489,0.000703,0.002037,1,1,0.000000,0.000000,0.000000,0.668512,-0.614114,-0.143003,1.516062,-0.398603,-0.373862,0.493705,1.248083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075413.995079,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.282410,0.098758,-0.300000,-0.301014,0.147264,-0.131718,0.206150,-0.140542,-0.113225,-0.269112,-0.050909,0.000657,0.001961,1,1,0.000000,0.000000,0.000000,0.667666,-0.595368,-0.153294,1.524400,-0.409612,-0.347666,0.493437,1.274504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075414.028645,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.266003,0.113884,-0.300000,-0.276473,0.177074,-0.137440,0.206278,-0.139524,-0.123890,-0.268250,-0.040305,0.000646,0.001699,1,1,0.000000,0.000000,0.000000,0.669765,-0.575599,-0.165082,1.538305,-0.423865,-0.315939,0.491840,1.305845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075414.064806,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.254233,0.133040,-0.300000,-0.256425,0.190046,-0.136134,0.198012,-0.136268,-0.125551,-0.270776,-0.026948,0.000841,0.001844,1,1,0.000000,0.000000,0.000000,0.673630,-0.553846,-0.176588,1.555632,-0.438650,-0.284108,0.491508,1.338225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
