time_sec,source,valid,manual_enabled,is_calibrated,left_upper_local_x,left_upper_local_y,left_upper_local_z,right_upper_local_x,right_upper_local_y,right_upper_local_z,left_elevation,right_elevation,left_forward,right_forward,left_yaw_approx,right_yaw_approx,left_elbow_flex,right_elbow_flex,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778067042.011672,mediapipe_3d_body_retarget,1,0,1,-0.897792,0.357685,-0.256967,0.985889,0.051864,-0.159165,0.365788,0.051887,-0.259882,-0.159845,-0.329507,-0.238041,0.218122,0.382120,0.000000,0.000000,0.000000,-0.019937,0.586445,0.000000,0.309224,-0.023319,0.467672,0.000000,0.465473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.052826,mediapipe_3d_body_retarget,1,0,1,-0.885220,0.363626,-0.290107,0.984536,0.050356,-0.167789,0.372157,0.050377,-0.294338,-0.168586,-0.363557,-0.250380,0.214598,0.396845,0.000000,0.000000,0.000000,-0.025943,0.604265,0.000000,0.300299,-0.025729,0.467098,0.000000,0.461747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.082487,mediapipe_3d_body_retarget,1,0,1,-0.890069,0.361992,-0.277017,0.986280,0.043483,-0.159250,0.370404,0.043496,-0.280688,-0.159931,-0.350508,-0.243533,0.221849,0.405995,0.000000,0.000000,0.000000,-0.029246,0.618100,0.000000,0.294609,-0.026705,0.464987,0.000000,0.460597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.111235,mediapipe_3d_body_retarget,1,0,1,-0.894096,0.356474,-0.271144,0.985344,0.040784,-0.165630,0.364491,0.040795,-0.274581,-0.166397,-0.349144,-0.254060,0.248180,0.419164,0.000000,0.000000,0.000000,-0.031217,0.627749,0.000000,0.295323,-0.028197,0.462650,0.000000,0.462310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.150165,mediapipe_3d_body_retarget,1,0,1,-0.891086,0.365116,-0.269548,0.973854,0.042468,-0.223168,0.373758,0.042481,-0.272923,-0.225064,-0.352897,-0.311298,0.262894,0.413531,0.000000,0.000000,0.000000,-0.032611,0.637692,0.000000,0.298837,-0.035844,0.461185,0.000000,0.462554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.185380,mediapipe_3d_body_retarget,1,0,1,-0.896765,0.362043,-0.254433,0.966841,0.039265,-0.252344,0.370459,0.039275,-0.257262,-0.255102,-0.339447,-0.348817,0.282502,0.437995,0.000000,0.000000,0.000000,-0.032004,0.644855,0.000000,0.305570,-0.045266,0.459244,0.000000,0.467642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.213882,mediapipe_3d_body_retarget,1,0,1,-0.901332,0.348801,-0.256784,0.936378,0.032416,-0.349492,0.356292,0.032421,-0.259693,-0.357029,-0.329340,-0.439579,0.264387,0.401785,0.000000,0.000000,0.000000,-0.031785,0.647185,0.000000,0.307334,-0.064015,0.456046,0.000000,0.464471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.248527,mediapipe_3d_body_retarget,1,0,1,-0.928973,0.322746,-0.181228,0.978064,0.028849,-0.206295,0.328630,0.028853,-0.182235,-0.207787,-0.245222,-0.318822,0.246615,0.509575,0.000000,0.000000,0.000000,-0.023090,0.642410,0.000000,0.305190,-0.062598,0.452631,0.000000,0.483492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.280532,mediapipe_3d_body_retarget,1,0,1,-0.950502,0.269893,-0.153959,0.983250,0.019357,-0.181231,0.273282,0.019358,-0.154574,-0.182238,-0.221956,-0.269229,0.281149,0.434244,0.000000,0.000000,0.000000,-0.013091,0.625307,0.000000,0.310382,-0.058654,0.447620,0.000000,0.483642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.315865,mediapipe_3d_body_retarget,1,0,1,-0.970216,0.208986,-0.122498,0.989216,0.007690,-0.146263,0.210537,0.007690,-0.122806,-0.146789,-0.187031,-0.240783,0.295031,0.459465,0.000000,0.000000,0.000000,-0.001598,0.596565,0.000000,0.317312,-0.051600,0.440812,0.000000,0.488807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.346684,mediapipe_3d_body_retarget,1,0,1,-0.973376,0.166252,-0.157794,0.992717,-0.041473,-0.113107,0.167028,-0.041485,-0.158456,-0.113350,-0.224616,-0.187001,0.280325,0.380096,0.000000,0.000000,0.000000,0.003676,0.563130,0.000000,0.319914,-0.042278,0.423563,0.000000,0.477065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.380789,mediapipe_3d_body_retarget,1,0,1,-0.975627,0.045837,-0.214596,0.992514,-0.109406,-0.054286,0.045853,-0.109626,-0.216278,-0.054313,-0.272983,-0.141065,0.302508,0.422357,0.000000,0.000000,0.000000,0.001534,0.507300,0.000000,0.326433,-0.028326,0.393409,0.000000,0.476123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.419517,mediapipe_3d_body_retarget,1,0,1,-0.977834,-0.079687,-0.193625,0.979631,-0.155501,-0.127051,-0.079772,-0.156135,-0.194856,-0.127395,-0.250269,-0.227257,0.343036,0.437671,0.000000,0.000000,0.000000,0.002177,0.432486,0.000000,0.339754,-0.025204,0.358125,0.000000,0.478433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.447366,mediapipe_3d_body_retarget,1,0,1,-0.962438,-0.167727,-0.213495,0.960308,-0.234889,-0.150452,-0.168524,-0.237104,-0.215151,-0.151025,-0.271180,-0.253061,0.397582,0.451255,0.000000,0.000000,0.000000,0.000459,0.351334,0.000000,0.361319,-0.025305,0.310464,0.000000,0.482997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.483330,mediapipe_3d_body_retarget,1,0,1,-0.944198,-0.262087,-0.199499,0.933894,-0.333393,-0.129194,-0.265184,-0.339900,-0.200846,-0.129556,-0.268224,-0.225633,0.387145,0.419658,0.000000,0.000000,0.000000,0.000658,0.263214,0.000000,0.376485,-0.023025,0.247665,0.000000,0.480329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.516021,mediapipe_3d_body_retarget,1,0,1,-0.909246,-0.352050,-0.222107,0.907714,-0.409940,-0.089467,-0.359761,-0.422388,-0.223975,-0.089587,-0.293406,-0.192953,0.406351,0.474643,0.000000,0.000000,0.000000,-0.001727,0.170571,0.000000,0.392458,-0.016804,0.177629,0.000000,0.489192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.545933,mediapipe_3d_body_retarget,1,0,1,-0.901950,-0.407188,-0.143820,0.883938,-0.464117,-0.056997,-0.419373,-0.482637,-0.144320,-0.057028,-0.224025,-0.152365,0.477064,0.463559,0.000000,0.000000,0.000000,0.005127,0.096457,0.000000,0.419379,-0.008246,0.107140,0.000000,0.494065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.578469,mediapipe_3d_body_retarget,1,0,1,-0.869694,-0.481314,-0.109406,0.869162,-0.492941,-0.039566,-0.502153,-0.515467,-0.109626,-0.039577,-0.203584,-0.131784,0.516643,0.446606,0.000000,0.000000,0.000000,0.014427,0.037165,0.000000,0.448832,0.000521,0.045712,0.000000,0.494573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.613725,mediapipe_3d_body_retarget,1,0,1,-0.832351,-0.536087,-0.140721,0.850263,-0.524989,-0.037944,-0.565795,-0.552702,-0.141190,-0.037953,-0.244799,-0.131921,0.519606,0.425260,0.000000,0.000000,0.000000,0.018395,-0.010268,0.000000,0.472987,0.007712,-0.003431,0.000000,0.490711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.645360,mediapipe_3d_body_retarget,1,0,1,-0.797933,-0.594837,-0.097323,0.829572,-0.557991,-0.021362,-0.637063,-0.591963,-0.097477,-0.021364,-0.218148,-0.118950,0.530393,0.421883,0.000000,0.000000,0.000000,0.026377,-0.048214,0.000000,0.494468,0.015290,-0.042745,0.000000,0.486945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.682014,mediapipe_3d_body_retarget,1,0,1,-0.769770,-0.632077,-0.089070,0.797291,-0.603533,-0.008674,-0.684230,-0.647924,-0.089188,-0.008674,-0.214155,-0.115158,0.509616,0.459884,0.000000,0.000000,0.000000,0.033675,-0.078571,0.000000,0.507498,0.022749,-0.074196,0.000000,0.491533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.712003,mediapipe_3d_body_retarget,1,0,1,-0.721206,-0.689754,-0.064043,0.772601,-0.634886,0.002742,-0.761149,-0.687861,-0.064086,0.002742,-0.195338,-0.102646,0.522092,0.455799,0.000000,0.000000,0.000000,0.042275,-0.102857,0.000000,0.520416,0.029971,-0.099357,0.000000,0.494386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.745448,mediapipe_3d_body_retarget,1,0,1,-0.654741,-0.749595,-0.097065,0.756390,-0.654059,0.009000,-0.847450,-0.712937,-0.097218,0.009000,-0.240247,-0.105855,0.484632,0.483357,0.000000,0.000000,0.000000,0.045510,-0.122286,0.000000,0.523259,0.036438,-0.119485,0.000000,0.502180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.777932,mediapipe_3d_body_retarget,1,0,1,-0.601096,-0.792162,-0.105652,0.736563,-0.676013,0.021936,-0.914344,-0.742339,-0.105850,0.021938,-0.247474,-0.100666,0.449111,0.507562,0.000000,0.000000,0.000000,0.047148,-0.137828,0.000000,0.518430,0.043034,-0.135588,0.000000,0.513256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.815735,mediapipe_3d_body_retarget,1,0,1,-0.538653,-0.836155,-0.103425,0.713965,-0.699979,0.016844,-0.990236,-0.775367,-0.103610,0.016845,-0.261871,-0.110554,0.434922,0.524936,0.000000,0.000000,0.000000,0.048706,-0.150263,0.000000,0.511728,0.047751,-0.148471,0.000000,0.525592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.845509,mediapipe_3d_body_retarget,1,0,1,-0.490066,-0.865581,-0.102979,0.683077,-0.729891,0.025798,-1.046310,-0.818162,-0.103162,0.025800,-0.292944,-0.100731,0.449002,0.573191,0.000000,0.000000,0.000000,0.050001,-0.160210,0.000000,0.509183,0.052509,-0.158776,0.000000,0.545112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.878982,mediapipe_3d_body_retarget,1,0,1,-0.421348,-0.901758,-0.096431,0.661510,-0.749447,0.027081,-1.123819,-0.847226,-0.096582,0.027084,-0.330420,-0.107030,0.455301,0.582070,0.000000,0.000000,0.000000,0.051760,-0.168168,0.000000,0.508407,0.056457,-0.167021,0.000000,0.562503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.915903,mediapipe_3d_body_retarget,1,0,1,-0.416358,-0.901502,-0.118068,0.614791,-0.788492,-0.017705,-1.123228,-0.908353,-0.118344,-0.017706,-0.384467,-0.167004,0.403943,0.548585,0.000000,0.000000,0.000000,0.050775,-0.174535,0.000000,0.497514,0.054689,-0.173617,0.000000,0.569720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.947966,mediapipe_3d_body_retarget,1,0,1,-0.368340,-0.918737,-0.142297,0.589190,-0.807635,-0.024112,-1.164869,-0.940130,-0.142782,-0.024114,-0.460066,-0.186556,0.345076,0.555113,0.000000,0.000000,0.000000,0.047298,-0.179628,0.000000,0.477026,0.052569,-0.178894,0.000000,0.576798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067042.977555,mediapipe_3d_body_retarget,1,0,1,-0.291593,-0.945796,-0.142980,0.567035,-0.823189,-0.028834,-1.240037,-0.967005,-0.143472,-0.028838,-0.538361,-0.207247,0.346081,0.556031,0.000000,0.000000,0.000000,0.044440,-0.183702,0.000000,0.460837,0.050353,-0.183115,0.000000,0.582645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.014444,mediapipe_3d_body_retarget,1,0,1,-0.227713,-0.960299,-0.161158,0.556764,-0.830627,-0.008575,-1.288073,-0.980232,-0.161864,-0.008575,-0.663900,-0.190321,0.314964,0.574527,0.000000,0.000000,0.000000,0.040131,-0.186962,0.000000,0.441662,0.050810,-0.186492,0.000000,0.591021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.048864,mediapipe_3d_body_retarget,1,0,1,-0.199229,-0.962453,-0.184368,0.557209,-0.830238,-0.014950,-1.295899,-0.979534,-0.185429,-0.014950,-0.775791,-0.215755,0.271366,0.587061,0.000000,0.000000,0.000000,0.034092,-0.189569,0.000000,0.417603,0.050474,-0.189193,0.000000,0.600229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.087595,mediapipe_3d_body_retarget,1,0,1,-0.171530,-0.963752,-0.204350,0.554793,-0.831333,-0.033029,-1.300727,-0.981501,-0.205800,-0.033035,-0.887467,-0.253666,0.212075,0.559093,0.000000,0.000000,0.000000,0.027019,-0.191655,0.000000,0.386498,0.048216,-0.191355,0.000000,0.602002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.113389,mediapipe_3d_body_retarget,1,0,1,-0.142681,-0.963757,-0.225420,0.547564,-0.835385,-0.048029,-1.300745,-0.988832,-0.227374,-0.048047,-0.992524,-0.301191,0.191778,0.570004,0.000000,0.000000,0.000000,0.018988,-0.193324,0.000000,0.357554,0.044758,-0.193084,0.000000,0.605603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.154326,mediapipe_3d_body_retarget,1,0,1,-0.120360,-0.958493,-0.258467,0.523226,-0.847937,-0.085073,-1.281668,-1.012081,-0.261435,-0.085176,-1.113561,-0.397773,0.202462,0.614951,0.000000,0.000000,0.000000,0.008817,-0.194660,0.000000,0.336535,0.037908,-0.194467,0.000000,0.617472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.182129,mediapipe_3d_body_retarget,1,0,1,-0.105495,-0.958380,-0.265290,0.480422,-0.870433,-0.107429,-1.281273,-1.056081,-0.268505,-0.107637,-1.191951,-0.447055,0.214483,0.590595,0.000000,0.000000,0.000000,-0.000098,-0.195728,0.000000,0.322125,0.029957,-0.195574,0.000000,0.622097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.215224,mediapipe_3d_body_retarget,1,0,1,-0.102662,-0.954860,-0.278752,0.446589,-0.886694,-0.119720,-1.269188,-1.090144,-0.282495,-0.120008,-1.239270,-0.484223,0.251999,0.561867,0.000000,0.000000,0.000000,-0.008769,-0.196582,0.000000,0.318100,0.022235,-0.196459,0.000000,0.620051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.249441,mediapipe_3d_body_retarget,1,0,1,-0.074737,-0.961203,-0.265523,0.396161,-0.910384,-0.119400,-1.291332,-1.144212,-0.268747,-0.119686,-1.298125,-0.508320,0.263992,0.542230,0.000000,0.000000,0.000000,-0.014193,-0.197266,0.000000,0.317278,0.016093,-0.197167,0.000000,0.614487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.283192,mediapipe_3d_body_retarget,1,0,1,-0.078283,-0.960868,-0.265714,0.384250,-0.916514,-0.111147,-1.290119,-1.159278,-0.268945,-0.111377,-1.295135,-0.511529,0.255415,0.551616,0.000000,0.000000,0.000000,-0.018554,-0.197813,0.000000,0.314905,0.012094,-0.197734,0.000000,0.611913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.317194,mediapipe_3d_body_retarget,1,0,1,-0.079117,-0.953422,-0.291078,0.380253,-0.915925,-0.128408,-1.264386,-1.157807,-0.295353,-0.128764,-1.316960,-0.553456,0.240347,0.545939,0.000000,0.000000,0.000000,-0.024948,-0.198250,0.000000,0.309994,0.006981,-0.198187,0.000000,0.608718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.347589,mediapipe_3d_body_retarget,1,0,1,-0.076339,-0.952059,-0.296236,0.371891,-0.918658,-0.133281,-1.259898,-1.164671,-0.300749,-0.133679,-1.330682,-0.572686,0.241715,0.542505,0.000000,0.000000,0.000000,-0.030657,-0.198600,0.000000,0.306338,0.002351,-0.198550,0.000000,0.605475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.379611,mediapipe_3d_body_retarget,1,0,1,-0.075473,-0.952832,-0.293966,0.367894,-0.920226,-0.133557,-1.262433,-1.168659,-0.298373,-0.133957,-1.330115,-0.578399,0.239130,0.540903,0.000000,0.000000,0.000000,-0.034963,-0.198880,0.000000,0.302896,-0.001384,-0.198840,0.000000,0.602561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.414058,mediapipe_3d_body_retarget,1,0,1,-0.063776,-0.955372,-0.288438,0.365970,-0.921250,-0.131770,-1.270917,-1.171283,-0.292595,-0.132154,-1.352310,-0.577810,0.247445,0.537226,0.000000,0.000000,0.000000,-0.037772,-0.199104,0.000000,0.301806,-0.004174,-0.199072,0.000000,0.599494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.448090,mediapipe_3d_body_retarget,1,0,1,-0.059974,-0.954016,-0.293696,0.368209,-0.919072,-0.140459,-1.266358,-1.165719,-0.298091,-0.140925,-1.361200,-0.586142,0.245609,0.525097,0.000000,0.000000,0.000000,-0.040623,-0.199283,0.000000,0.300567,-0.007370,-0.199257,0.000000,0.594614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.477405,mediapipe_3d_body_retarget,1,0,1,-0.066049,-0.946715,-0.315228,0.369587,-0.915722,-0.157668,-1.242878,-1.157300,-0.320697,-0.158328,-1.354824,-0.614346,0.224522,0.516050,0.000000,0.000000,0.000000,-0.045391,-0.199427,0.000000,0.295358,-0.011842,-0.199406,0.000000,0.588901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.512217,mediapipe_3d_body_retarget,1,0,1,-0.070051,-0.947870,-0.310861,0.373001,-0.915009,-0.153714,-1.246485,-1.155531,-0.316099,-0.154326,-1.339960,-0.601312,0.224517,0.517307,0.000000,0.000000,0.000000,-0.048700,-0.199541,0.000000,0.291190,-0.014979,-0.199525,0.000000,0.584583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.544703,mediapipe_3d_body_retarget,1,0,1,-0.072752,-0.954907,-0.287854,0.375712,-0.913974,-0.153273,-1.269346,-1.152971,-0.291986,-0.153879,-1.313760,-0.598195,0.223880,0.521375,0.000000,0.000000,0.000000,-0.048694,-0.199633,0.000000,0.287728,-0.017439,-0.199620,0.000000,0.581941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.583780,mediapipe_3d_body_retarget,1,0,1,-0.071913,-0.955311,-0.286722,0.379644,-0.913615,-0.145528,-1.270710,-1.152088,-0.290803,-0.146046,-1.311751,-0.580830,0.218421,0.529357,0.000000,0.000000,0.000000,-0.048560,-0.199706,0.000000,0.283867,-0.018546,-0.199696,0.000000,0.581424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.613346,mediapipe_3d_body_retarget,1,0,1,-0.072719,-0.956187,-0.283581,0.381784,-0.913229,-0.142317,-1.273688,-1.151139,-0.287526,-0.142802,-1.306301,-0.572123,0.217915,0.523744,0.000000,0.000000,0.000000,-0.048092,-0.199765,0.000000,0.280676,-0.019074,-0.199757,0.000000,0.579888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.650853,mediapipe_3d_body_retarget,1,0,1,-0.076232,-0.956942,-0.280091,0.388761,-0.912369,-0.128251,-1.276278,-1.149033,-0.283888,-0.128605,-1.297464,-0.535289,0.218454,0.550048,0.000000,0.000000,0.000000,-0.047317,-0.199812,0.000000,0.278232,-0.017935,-0.199805,0.000000,0.583920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.687467,mediapipe_3d_body_retarget,1,0,1,-0.075551,-0.960845,-0.266589,0.400812,-0.908143,-0.120936,-1.290034,-1.138827,-0.269852,-0.121233,-1.276234,-0.506389,0.231494,0.550028,0.000000,0.000000,0.000000,-0.045153,-0.199850,0.000000,0.278884,-0.016213,-0.199844,0.000000,0.587142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.716562,mediapipe_3d_body_retarget,1,0,1,-0.097138,-0.970222,-0.221886,0.422192,-0.900232,-0.106470,-1.326146,-1.120303,-0.223748,-0.106672,-1.125520,-0.459381,0.240044,0.563042,0.000000,0.000000,0.000000,-0.038351,-0.199880,0.000000,0.281116,-0.013234,-0.199875,0.000000,0.592322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.744039,mediapipe_3d_body_retarget,1,0,1,-0.111591,-0.981951,-0.152710,0.438483,-0.896251,-0.066832,-1.380513,-1.111245,-0.153310,-0.066881,-0.914370,-0.347917,0.302711,0.521948,0.000000,0.000000,0.000000,-0.025161,-0.199904,0.000000,0.295435,-0.006474,-0.199900,0.000000,0.588247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.785272,mediapipe_3d_body_retarget,1,0,1,-0.107113,-0.983023,-0.148970,0.483868,-0.874061,-0.043468,-1.386270,-1.063500,-0.149527,-0.043482,-0.914547,-0.277324,0.352986,0.529200,0.000000,0.000000,0.000000,-0.014193,-0.199923,0.000000,0.316945,0.001509,-0.199920,0.000000,0.586438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.819275,mediapipe_3d_body_retarget,1,0,1,-0.152844,-0.966500,-0.206197,0.542814,-0.837636,-0.060976,-1.311223,-0.992941,-0.207686,-0.061014,-0.897879,-0.273717,0.328955,0.506710,0.000000,0.000000,0.000000,-0.011816,-0.199938,0.000000,0.329347,0.005966,-0.199936,0.000000,0.580492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.846985,mediapipe_3d_body_retarget,1,0,1,-0.191233,-0.963853,-0.185521,0.570887,-0.817223,-0.078956,-1.301103,-0.956576,-0.186602,-0.079038,-0.754995,-0.282368,0.416797,0.520431,0.000000,0.000000,0.000000,-0.007595,-0.199951,0.000000,0.356837,0.007549,-0.199949,0.000000,0.578480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.881416,mediapipe_3d_body_retarget,1,0,1,-0.280498,-0.946262,-0.160964,0.574508,-0.812829,-0.096181,-1.241475,-0.948992,-0.161667,-0.096330,-0.565609,-0.285669,0.393573,0.501876,0.000000,0.000000,0.000000,-0.001475,-0.199961,0.000000,0.374185,0.006914,-0.199959,0.000000,0.573159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.915173,mediapipe_3d_body_retarget,1,0,1,-0.355472,-0.920451,-0.162511,0.598899,-0.795824,-0.089353,-1.169232,-0.920368,-0.163235,-0.089472,-0.496580,-0.257202,0.430174,0.497456,0.000000,0.000000,0.000000,0.003248,-0.199968,0.000000,0.395383,0.007160,-0.199967,0.000000,0.568019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.951627,mediapipe_3d_body_retarget,1,0,1,-0.432203,-0.888217,-0.155791,0.652418,-0.755501,-0.059738,-1.093450,-0.856419,-0.156428,-0.059773,-0.417146,-0.204197,0.498505,0.501960,0.000000,0.000000,0.000000,0.007775,-0.199975,0.000000,0.426007,0.010623,-0.199974,0.000000,0.564807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067043.981432,mediapipe_3d_body_retarget,1,0,1,-0.530616,-0.833798,-0.152406,0.670566,-0.741411,-0.025510,-0.985951,-0.835170,-0.153003,-0.025513,-0.366042,-0.154429,0.519244,0.540235,0.000000,0.000000,0.000000,0.011774,-0.199980,0.000000,0.454654,0.017163,-0.199979,0.000000,0.569893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.015773,mediapipe_3d_body_retarget,1,0,1,-0.641869,-0.761303,-0.091772,0.710260,-0.703804,-0.013827,-0.865320,-0.780738,-0.091902,-0.013828,-0.252113,-0.123301,0.598172,0.506397,0.000000,0.000000,0.000000,0.021694,-0.199984,0.000000,0.493358,0.023680,-0.199983,0.000000,0.567194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.048017,mediapipe_3d_body_retarget,1,0,1,-0.712002,-0.700930,-0.041828,0.754438,-0.656032,-0.021116,-0.776701,-0.715549,-0.041840,-0.021117,-0.171170,-0.120409,0.637052,0.492309,0.000000,0.000000,0.000000,0.035137,-0.199987,0.000000,0.532097,0.028091,-0.199987,0.000000,0.562217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.081403,mediapipe_3d_body_retarget,1,0,1,-0.753988,-0.650381,-0.092232,0.800688,-0.597107,-0.048593,-0.708086,-0.639890,-0.092364,-0.048612,-0.213152,-0.129551,0.673988,0.451844,0.000000,0.000000,0.000000,0.040333,-0.199990,0.000000,0.570475,0.028596,-0.199989,0.000000,0.550142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.114392,mediapipe_3d_body_retarget,1,0,1,-0.845755,-0.526886,-0.084199,0.862963,-0.504193,-0.032930,-0.554933,-0.528447,-0.084298,-0.032936,-0.187352,-0.114642,0.649687,0.452855,0.000000,0.000000,0.000000,0.045378,-0.199992,0.000000,0.596317,0.030725,-0.199991,0.000000,0.540685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.149959,mediapipe_3d_body_retarget,1,0,1,-0.915085,-0.377050,-0.143015,0.917270,-0.389372,-0.083693,-0.386610,-0.399950,-0.143507,-0.083791,-0.237540,-0.167348,0.537265,0.439281,0.000000,0.000000,0.000000,0.042901,-0.199993,0.000000,0.594507,0.026833,-0.175112,0.000000,0.530404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.183380,mediapipe_3d_body_retarget,1,0,1,-0.969289,-0.242897,-0.038466,0.951652,-0.242552,-0.188488,-0.245351,-0.244996,-0.038476,-0.189622,-0.132834,-0.252067,0.494241,0.318969,0.000000,0.000000,0.000000,0.052472,-0.173088,0.000000,0.584454,0.012079,-0.118019,0.000000,0.498117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.213435,mediapipe_3d_body_retarget,1,0,1,-0.992334,-0.113636,-0.048583,0.974124,-0.096076,-0.204575,-0.113882,-0.096224,-0.048603,-0.206030,-0.136672,-0.273468,0.417529,0.291768,0.000000,0.000000,0.000000,0.059015,-0.120011,0.000000,0.561069,-0.001530,-0.036639,0.000000,0.466847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.246668,mediapipe_3d_body_retarget,1,0,1,-0.991218,0.007794,-0.132005,0.982650,-0.062306,-0.174689,0.007794,-0.062346,-0.132392,-0.175590,-0.196609,-0.246391,0.376949,0.353075,0.000000,0.000000,0.000000,0.055033,-0.048347,0.000000,0.534245,-0.009068,0.036595,0.000000,0.454093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067044.285057,mediapipe_3d_body_retarget,1,0,1,-0.960939,0.091739,-0.261113,0.989206,-0.055892,-0.135450,0.091868,-0.055922,-0.264175,-0.135868,-0.306295,-0.218500,0.388452,0.418082,0.000000,0.000000,0.000000,0.037351,0.029162,0.000000,0.515086,-0.010729,0.096725,0.000000,0.456891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
