time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778876547.794255,sequential_ik_elbow_then_wrist,0,0,-0.246050,0.034227,-0.168190,-0.479320,-0.060981,-0.005338,-0.116320,-0.106055,-0.255386,-0.387988,-0.130669,-0.380249,0.028886,0.162901,0.134037,0.397461,0.018480,0.110979,0.102727,0.332865,0.000000,0.000000,0.000000,0.217932,-0.124109,0.000000,0.368433,-0.094355,-0.191717,0.753600,0.232183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876547.834941,sequential_ik_elbow_then_wrist,0,0,-0.186569,0.070846,-0.223993,-0.428967,-0.031235,-0.368294,-0.061508,-0.131034,-0.262768,-0.264545,-0.139371,-0.483463,0.002168,0.070214,0.035331,0.259168,0.000792,0.038507,0.018994,0.196164,0.000000,0.000000,0.000000,0.422413,-0.279966,-0.753600,0.363988,-0.169978,-0.387085,1.326336,0.244251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876547.873950,sequential_ik_elbow_then_wrist,0,0,-0.146496,0.070213,-0.252208,-0.360380,-0.004291,-0.448938,-0.059791,-0.106776,-0.273905,-0.264200,-0.106129,-0.493488,0.000573,0.032574,0.016336,0.178912,0.000317,0.042250,0.013559,0.205250,0.000000,0.000000,0.000000,0.583102,-0.440090,-1.326336,0.303576,-0.233678,-0.562599,1.761615,0.226895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876547.948083,sequential_ik_elbow_then_wrist,0,0,-0.135495,0.095250,-0.250137,-0.358450,0.038539,-0.442686,-0.060165,-0.124151,-0.266396,-0.257195,-0.121898,-0.492613,0.000231,0.024698,0.013950,0.156403,0.000010,0.036272,0.002363,0.190416,0.000000,0.000000,0.000000,0.692967,-0.569376,-1.761615,0.220763,-0.283129,-0.691286,2.092428,0.204741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876547.997035,sequential_ik_elbow_then_wrist,1,0,-0.138175,0.112682,-0.241268,-0.338482,0.082391,-0.462536,-0.051265,-0.132921,-0.264015,-0.242188,-0.148773,-0.494877,0.000324,0.015757,0.016569,0.125445,0.000062,0.028488,0.007424,0.168770,0.000000,0.000000,0.000000,0.761376,-0.659975,-2.092428,0.168646,-0.315753,-0.784993,2.343845,0.182658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876548.059051,sequential_ik_elbow_then_wrist,1,0,-0.123026,0.122513,-0.244653,-0.322795,0.101464,-0.467474,-0.046298,-0.120858,-0.270647,-0.209342,-0.138458,-0.521858,0.000450,0.015843,0.019771,0.125833,0.000048,0.020273,0.005897,0.142346,0.000000,0.000000,0.000000,0.795012,-0.730914,-2.343845,0.136316,-0.337235,-0.864240,2.534922,0.173793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876548.110825,sequential_ik_elbow_then_wrist,1,0,-0.116456,0.129178,-0.244440,-0.298965,0.107689,-0.481566,-0.043515,-0.114813,-0.273723,-0.211664,-0.132150,-0.521565,0.000351,0.015956,0.017473,0.126059,0.000030,0.022393,0.004661,0.149634,0.000000,0.000000,0.000000,0.804423,-0.784895,-2.534922,0.131168,-0.351131,-0.930796,2.680141,0.163268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876548.177104,sequential_ik_elbow_then_wrist,1,0,-0.102365,0.132218,-0.249078,-0.279067,0.111187,-0.490603,-0.031814,-0.110648,-0.277028,-0.178887,-0.116768,-0.538433,0.000379,0.016632,0.018135,0.128870,0.000129,0.016500,0.010741,0.128379,0.000000,0.000000,0.000000,0.795452,-0.831029,-2.680141,0.139069,-0.355870,-0.988242,2.790507,0.165682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876548.236399,sequential_ik_elbow_then_wrist,1,0,-0.101113,0.139939,-0.245343,-0.297366,0.122378,-0.471565,-0.040415,-0.105055,-0.278083,-0.199970,-0.108471,-0.532111,0.000253,0.023309,0.014854,0.152657,0.000003,0.023135,0.001148,0.152096,0.000000,0.000000,0.000000,0.775286,-0.862949,-2.790507,0.139628,-0.359298,-1.034868,2.874385,0.164826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778876548.299019,sequential_ik_elbow_then_wrist,0,0,-0.092484,0.140485,-0.248416,-0.297897,0.133307,-0.466943,-0.050554,-0.111421,-0.273915,-0.240210,-0.133176,-0.505340,0.000205,0.026018,0.013382,0.161270,0.000040,0.032824,0.005753,0.180929,0.000000,0.000000,0.000000,0.748026,-0.889745,-2.874385,0.132272,-0.364845,-1.064494,2.938133,0.141572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
