time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778590493.344423,sequential_ik_elbow_then_wrist,0,0,-0.033116,0.079545,-0.287360,-0.186118,-0.007339,-0.530345,-0.067228,-0.011994,-0.292124,-0.347732,-0.064102,-0.384871,0.019725,0.044004,0.102151,0.196734,0.030072,0.135228,0.133981,0.367540,0.000000,0.000000,0.000000,0.027689,-0.229665,-0.753600,0.374721,-0.060896,-0.257121,0.753600,0.228712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.379712,sequential_ik_elbow_then_wrist,0,0,-0.028538,0.088230,-0.285309,-0.157723,0.009075,-0.544240,-0.073489,-0.020993,-0.290101,-0.327777,-0.121337,-0.413669,0.001213,0.025046,0.025545,0.157046,0.005164,0.096499,0.065894,0.306266,0.000000,0.000000,0.000000,0.057761,-0.460327,-1.326336,0.460591,-0.132261,-0.516610,1.326336,0.125821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.429630,sequential_ik_elbow_then_wrist,0,0,-0.036839,0.098021,-0.281131,-0.112371,0.022469,-0.561465,-0.054111,-0.018854,-0.294477,-0.286776,-0.048058,-0.481597,0.000337,0.011640,0.017858,0.107220,0.001947,0.069776,0.043200,0.264152,0.000000,0.000000,0.000000,0.089272,-0.640978,-1.761615,0.497108,-0.196098,-0.733114,1.761615,0.047624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.464333,sequential_ik_elbow_then_wrist,0,0,-0.034943,0.101397,-0.280174,-0.125660,0.007712,-0.550347,-0.045756,-0.019378,-0.295856,-0.303170,-0.025532,-0.449805,0.000165,0.015043,0.012590,0.122648,0.001160,0.088324,0.033896,0.297193,0.000000,0.000000,0.000000,0.119283,-0.777315,-2.092428,0.526683,-0.250402,-0.903282,2.092428,-0.011806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.495851,sequential_ik_elbow_then_wrist,0,0,-0.021528,0.104838,-0.280260,-0.100031,0.022883,-0.557966,-0.007803,-0.033434,-0.298029,-0.236547,-0.033526,-0.492133,0.000001,0.008836,0.001057,0.093970,0.000044,0.049334,0.006543,0.222112,0.000000,0.000000,0.000000,0.141587,-0.880372,-2.343845,0.543442,-0.290698,-1.035573,2.343845,-0.056972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.542275,sequential_ik_elbow_then_wrist,0,0,-0.018869,0.110823,-0.278140,-0.096297,0.035411,-0.557994,-0.008991,-0.022472,-0.299022,-0.235486,-0.006788,-0.495120,0.000021,0.007772,0.004191,0.088152,0.000014,0.053621,0.002604,0.231562,0.000000,0.000000,0.000000,0.156541,-0.955035,-2.534922,0.553301,-0.321212,-1.142702,2.534922,-0.091299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.580941,sequential_ik_elbow_then_wrist,0,0,-0.022628,0.101399,-0.281436,-0.122820,0.027232,-0.554311,-0.012211,-0.024145,-0.298777,-0.244345,-0.014244,-0.488556,0.000009,0.013544,0.002218,0.116355,0.000002,0.056884,0.001349,0.238504,0.000000,0.000000,0.000000,0.168563,-1.016540,-2.680141,0.555258,-0.344553,-1.223870,2.680141,-0.117387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.612759,sequential_ik_elbow_then_wrist,0,0,-0.026587,0.100576,-0.281385,-0.141188,0.015582,-0.545284,-0.011131,-0.022621,-0.298939,-0.233418,-0.012091,-0.500130,0.000021,0.018918,0.004482,0.137538,0.000001,0.050959,0.001047,0.225741,0.000000,0.000000,0.000000,0.179825,-1.064341,-2.790507,0.559203,-0.362398,-1.286635,2.790507,-0.137214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.653414,sequential_ik_elbow_then_wrist,0,0,-0.015776,0.088460,-0.286227,-0.156548,0.030028,-0.544624,-0.003767,-0.027090,-0.298751,-0.231539,-0.029243,-0.493981,0.000037,0.023204,0.004621,0.152004,0.000056,0.048705,0.007492,0.220692,0.000000,0.000000,0.000000,0.187079,-1.110122,-2.874385,0.538361,-0.375149,-1.333894,2.874385,-0.152283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.686764,sequential_ik_elbow_then_wrist,0,0,-0.010034,0.090485,-0.285853,-0.153729,0.043208,-0.544921,-0.004726,-0.032257,-0.298223,-0.239895,-0.021772,-0.484195,0.000064,0.021908,0.007863,0.147867,0.000077,0.054812,0.008652,0.234119,0.000000,0.000000,0.000000,0.189388,-1.146501,-2.938133,0.506774,-0.383810,-1.366517,2.938133,-0.163735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778590493.729503,sequential_ik_elbow_then_wrist,0,0,-0.006409,0.101292,-0.282310,-0.139869,0.063898,-0.548374,-0.011570,-0.039417,-0.297174,-0.245843,-0.034098,-0.484492,0.000148,0.017173,0.011687,0.131031,0.000039,0.054488,0.005582,0.233427,0.000000,0.000000,0.000000,0.186200,-1.167907,-2.986581,0.477720,-0.389642,-1.384767,2.986581,-0.172439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
