time_sec,source,valid,manual_enabled,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,left_ik_loss,right_ik_loss,left_workspace_projected,right_workspace_projected,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778075216.903389,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.150030,-0.118297,-0.300000,-0.215274,-0.193321,-0.223136,0.142168,-0.063030,-0.184581,-0.210792,-0.082440,0.029354,0.036731,1,1,0.000000,0.000000,0.000000,0.811213,-0.804088,-0.344051,1.040022,-0.792781,-0.549292,0.125110,0.053399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075216.938229,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.132428,-0.109735,-0.300000,-0.202289,-0.177089,-0.223575,0.146650,-0.061803,-0.187905,-0.214398,-0.080804,0.028682,0.042211,1,1,0.000000,0.000000,0.000000,0.832612,-0.822926,-0.351228,1.149850,-0.824006,-0.528472,0.120704,0.052651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075216.972094,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.118602,-0.098800,-0.300000,-0.207729,-0.141849,-0.222747,0.150051,-0.063429,-0.192924,-0.217894,-0.075810,0.027129,0.045959,1,1,0.000000,0.000000,0.000000,0.851618,-0.838602,-0.362042,1.255377,-0.846552,-0.498175,0.116519,0.057732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.005616,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.093164,-0.300000,-0.210890,-0.131273,-0.224642,0.141265,-0.065058,-0.191153,-0.227588,-0.073440,0.026201,0.046933,1,1,0.000000,0.000000,0.000000,0.871157,-0.852731,-0.377753,1.353737,-0.861750,-0.470028,0.112833,0.065800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.040323,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.094377,-0.300000,-0.211535,-0.127234,-0.232230,0.117454,-0.058815,-0.191555,-0.232114,-0.069325,0.027079,0.047543,1,1,0.000000,0.000000,0.000000,0.887310,-0.866973,-0.391522,1.438316,-0.872714,-0.446855,0.109861,0.075624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.076360,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.094671,-0.300000,-0.208584,-0.123012,-0.234064,0.100000,-0.059526,-0.192650,-0.233933,-0.064685,0.026979,0.048993,1,1,0.000000,0.000000,0.000000,0.901102,-0.881423,-0.401308,1.508860,-0.882069,-0.428226,0.107806,0.087581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.110251,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.089312,-0.300000,-0.200873,-0.120564,-0.243653,0.100000,-0.056530,-0.192993,-0.233052,-0.063287,0.027600,0.051280,1,1,0.000000,0.000000,0.000000,0.911859,-0.890743,-0.407724,1.567786,-0.892239,-0.415056,0.106949,0.102253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.145578,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.085499,-0.300000,-0.170170,-0.109701,-0.248128,0.100000,-0.059729,-0.192818,-0.225717,-0.063094,0.026992,0.060532,1,1,0.000000,0.000000,0.000000,0.920250,-0.896567,-0.412059,1.616395,-0.904946,-0.406591,0.109940,0.125782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.173067,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.083556,-0.300000,-0.146192,-0.108298,-0.251126,0.100000,-0.066443,-0.191194,-0.221261,-0.065323,0.025960,0.067030,1,1,0.000000,0.000000,0.000000,0.926795,-0.900850,-0.415009,1.656023,-0.914858,-0.408069,0.121104,0.163048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.206620,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.080078,-0.300000,-0.107257,-0.105838,-0.255853,0.104474,-0.064909,-0.196416,-0.211859,-0.071988,0.026185,0.075612,1,1,0.000000,0.000000,0.000000,0.931900,-0.901930,-0.417080,1.688373,-0.922589,-0.423732,0.150898,0.228447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.237752,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.074615,-0.300000,-0.100000,-0.101923,-0.256981,0.114219,-0.066467,-0.198486,-0.209009,-0.074893,0.025358,0.066096,1,1,0.000000,0.000000,0.000000,0.935882,-0.899510,-0.418590,1.715182,-0.928620,-0.452584,0.201791,0.334565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.270720,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.072961,-0.300000,-0.100000,-0.103129,-0.254239,0.111013,-0.064932,-0.196530,-0.208342,-0.074903,0.025112,0.051424,1,1,0.000000,0.000000,0.000000,0.938988,-0.896822,-0.419836,1.736898,-0.933323,-0.494501,0.265126,0.477938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.311619,ik_wrist_pelvis_body_frame,0,0,-0.300000,0.100000,-0.075013,-0.300000,-0.100000,-0.107201,-0.259165,0.112387,-0.066107,-0.193285,-0.204765,-0.077367,0.025657,0.039794,1,1,0.000000,0.000000,0.000000,0.941411,-0.894905,-0.421136,1.753465,-0.932600,-0.546326,0.327397,0.642489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.337353,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.078642,-0.300000,-0.100000,-0.112734,-0.264724,0.116618,-0.068181,-0.194577,-0.199905,-0.082419,0.026383,0.031937,1,1,0.000000,0.000000,0.000000,0.943300,-0.894048,-0.422672,1.765124,-0.921301,-0.603231,0.384995,0.811539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.368972,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.082994,-0.300000,-0.100000,-0.121227,-0.261943,0.125742,-0.073049,-0.193099,-0.200503,-0.090912,0.026063,0.027582,1,1,0.000000,0.000000,0.000000,0.944774,-0.895138,-0.424341,1.772580,-0.901981,-0.661276,0.438556,0.970614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.405385,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.084682,-0.300000,-0.100000,-0.122520,-0.258782,0.133214,-0.074797,-0.193646,-0.200347,-0.092823,0.025859,0.025613,1,1,0.000000,0.000000,0.000000,0.945207,-0.896717,-0.426189,1.777418,-0.878406,-0.712922,0.488016,1.113061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.433428,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.083214,-0.300000,-0.100000,-0.123490,-0.255424,0.140093,-0.075655,-0.192673,-0.200143,-0.093620,0.025384,0.024663,1,1,0.000000,0.000000,0.000000,0.944202,-0.897203,-0.428657,1.781288,-0.852946,-0.756264,0.534040,1.235485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.470932,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.083250,-0.300000,-0.100000,-0.124256,-0.254303,0.141394,-0.075680,-0.193257,-0.198653,-0.095214,0.025306,0.024023,1,1,0.000000,0.000000,0.000000,0.942308,-0.897276,-0.432012,1.784328,-0.827330,-0.791185,0.577080,1.337678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.504486,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.083336,-0.300000,-0.100000,-0.125106,-0.251738,0.144315,-0.075111,-0.193388,-0.198260,-0.095933,0.025230,0.023711,1,1,0.000000,0.000000,0.000000,0.939393,-0.897044,-0.436356,1.786733,-0.802348,-0.818246,0.617583,1.421203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.540788,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.084439,-0.300000,-0.100000,-0.126235,-0.250947,0.143379,-0.074407,-0.192613,-0.197184,-0.096240,0.025362,0.023453,1,1,0.000000,0.000000,0.000000,0.935956,-0.897045,-0.441581,1.788387,-0.778385,-0.838652,0.655940,1.488403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.568597,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.089711,-0.300000,-0.100000,-0.132427,-0.247202,0.137632,-0.071992,-0.190689,-0.196818,-0.097747,0.025903,0.023571,1,1,0.000000,0.000000,0.000000,0.932345,-0.899498,-0.447487,1.788378,-0.755254,-0.855408,0.693108,1.540274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.604046,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.093748,-0.300000,-0.100000,-0.140135,-0.247971,0.127569,-0.064938,-0.191241,-0.193676,-0.098736,0.027364,0.023966,1,1,0.000000,0.000000,0.000000,0.929600,-0.903150,-0.453163,1.786928,-0.733344,-0.869810,0.729302,1.578504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.642409,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.099103,-0.300000,-0.100000,-0.144214,-0.245814,0.125330,-0.060539,-0.192190,-0.194060,-0.099192,0.028509,0.024237,1,1,0.000000,0.000000,0.000000,0.927102,-0.908137,-0.458484,1.783812,-0.712757,-0.880507,0.764195,1.606428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.675410,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.100268,-0.300000,-0.100000,-0.145522,-0.249272,0.117990,-0.058200,-0.194823,-0.193734,-0.098958,0.029274,0.024421,1,1,0.000000,0.000000,0.000000,0.925805,-0.912592,-0.462688,1.780301,-0.693805,-0.886784,0.797590,1.627125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.705834,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.098860,-0.300000,-0.100000,-0.145532,-0.250195,0.117648,-0.054520,-0.197977,-0.194449,-0.096970,0.029785,0.024780,1,1,0.000000,0.000000,0.000000,0.925229,-0.915017,-0.465629,1.777337,-0.676457,-0.888482,0.829637,1.642742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.740545,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.099211,-0.300000,-0.100000,-0.147334,-0.249456,0.117919,-0.053931,-0.199489,-0.195710,-0.093802,0.029859,0.025343,1,1,0.000000,0.000000,0.000000,0.924951,-0.916809,-0.467735,1.774640,-0.660203,-0.886794,0.861128,1.653933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.774940,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.101284,-0.300000,-0.100000,-0.148591,-0.246474,0.117207,-0.052021,-0.202051,-0.202779,-0.087363,0.030160,0.026495,1,1,0.000000,0.000000,0.000000,0.924666,-0.919175,-0.469391,1.771792,-0.644493,-0.880748,0.893133,1.661595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.804855,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.098471,-0.300000,-0.125298,-0.146391,-0.243751,0.113171,-0.048967,-0.203060,-0.210563,-0.079077,0.030051,0.027191,1,1,0.000000,0.000000,0.000000,0.924778,-0.920380,-0.470196,1.770215,-0.620715,-0.869086,0.919632,1.661702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.837855,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.094744,-0.300000,-0.152156,-0.136568,-0.241883,0.119434,-0.048425,-0.200326,-0.214609,-0.076189,0.029545,0.025865,1,1,0.000000,0.000000,0.000000,0.924474,-0.919446,-0.470637,1.770204,-0.590687,-0.852260,0.938472,1.656006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.875126,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.091621,-0.300000,-0.175077,-0.133190,-0.238565,0.123957,-0.050322,-0.197686,-0.220407,-0.075250,0.028583,0.024978,1,1,0.000000,0.000000,0.000000,0.923443,-0.917394,-0.471327,1.771521,-0.558105,-0.834058,0.951602,1.644027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.910431,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.088600,-0.300000,-0.212423,-0.127238,-0.233747,0.118829,-0.048614,-0.192167,-0.228479,-0.073228,0.028052,0.023361,1,1,0.000000,0.000000,0.000000,0.922360,-0.915209,-0.472089,1.774067,-0.521080,-0.813859,0.955786,1.622368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.940485,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.100000,-0.088964,-0.300000,-0.221780,-0.121915,-0.233259,0.121231,-0.047741,-0.191215,-0.231835,-0.069962,0.028221,0.022770,1,1,0.000000,0.000000,0.000000,0.920931,-0.913420,-0.473253,1.776597,-0.490257,-0.793199,0.956919,1.598534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075217.977818,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.123036,-0.084863,-0.300000,-0.236222,-0.115548,-0.230477,0.115210,-0.044913,-0.192436,-0.229548,-0.065030,0.027654,0.022349,1,1,0.000000,0.000000,0.000000,0.912699,-0.911095,-0.467097,1.775651,-0.464429,-0.772247,0.953911,1.572960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.008123,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.138829,-0.088169,-0.300000,-0.254768,-0.117153,-0.234648,0.109193,-0.046999,-0.193093,-0.216119,-0.060874,0.027726,0.022187,1,1,0.000000,0.000000,0.000000,0.902592,-0.910889,-0.455215,1.769604,-0.442413,-0.755047,0.946253,1.542507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.037859,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.140249,-0.095527,-0.300000,-0.286942,-0.124513,-0.226982,0.100812,-0.054536,-0.193606,-0.199387,-0.064937,0.026587,0.021024,1,1,0.000000,0.000000,0.000000,0.895937,-0.916253,-0.441793,1.761158,-0.421903,-0.743622,0.930580,1.501606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.069294,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.152897,-0.098759,-0.300000,-0.301532,-0.130443,-0.218610,0.100299,-0.060100,-0.189227,-0.197610,-0.068723,0.024922,0.019408,1,1,0.000000,0.000000,0.000000,0.888642,-0.924035,-0.424036,1.750575,-0.407373,-0.735869,0.909521,1.455585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.102278,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.163850,-0.100837,-0.300000,-0.323328,-0.136004,-0.215437,0.100707,-0.063912,-0.182709,-0.195924,-0.070376,0.023815,0.017523,1,1,0.000000,0.000000,0.000000,0.881779,-0.931935,-0.402786,1.738417,-0.396634,-0.729616,0.882813,1.404261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.138096,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.194682,-0.105824,-0.300000,-0.350891,-0.129890,-0.207571,0.107913,-0.067527,-0.167247,-0.193411,-0.070668,0.021919,0.014352,1,1,0.000000,0.000000,0.000000,0.869218,-0.939108,-0.374224,1.719409,-0.387958,-0.719909,0.849605,1.349780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.174205,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.218184,-0.106379,-0.300000,-0.360241,-0.129636,-0.200891,0.117532,-0.069186,-0.162517,-0.193522,-0.071100,0.020072,0.012922,1,1,0.000000,0.000000,0.000000,0.854594,-0.942248,-0.341708,1.694691,-0.385013,-0.709656,0.814189,1.295515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.207893,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.225494,-0.104728,-0.300000,-0.367262,-0.131729,-0.199999,0.120741,-0.070057,-0.159717,-0.193462,-0.072305,0.019183,0.011856,1,1,0.000000,0.000000,0.000000,0.843780,-0.941459,-0.309937,1.668759,-0.386719,-0.700146,0.777900,1.242682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.241415,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.252106,-0.109314,-0.300000,-0.383824,-0.135230,-0.189340,0.132706,-0.073710,-0.147546,-0.197080,-0.075412,0.017042,0.009829,1,1,0.000000,0.000000,0.000000,0.829971,-0.938539,-0.276091,1.636941,-0.389052,-0.690847,0.740817,1.189617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.271888,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.314118,-0.118821,-0.300000,-0.389898,-0.141923,-0.158027,0.161555,-0.080295,-0.143157,-0.201119,-0.078102,0.013071,0.008814,1,1,0.000000,0.000000,0.000000,0.803112,-0.930298,-0.237212,1.588279,-0.393815,-0.682865,0.705108,1.137393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.305774,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.361032,-0.125451,-0.300000,-0.402604,-0.143334,-0.125730,0.186762,-0.083453,-0.135679,-0.206354,-0.079308,0.010644,0.007535,1,1,0.000000,0.000000,0.000000,0.769181,-0.913716,-0.200900,1.523622,-0.398763,-0.673500,0.670355,1.086080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.335936,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.395359,-0.127259,-0.300000,-0.410489,-0.143809,-0.101804,0.204578,-0.084619,-0.128844,-0.207676,-0.079888,0.009162,0.006638,1,1,0.000000,0.000000,0.000000,0.732604,-0.888472,-0.171658,1.447719,-0.404417,-0.663124,0.637339,1.036688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.371161,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.403199,-0.127369,-0.300000,-0.412859,-0.142771,-0.095668,0.209171,-0.084286,-0.127475,-0.208700,-0.079971,0.007855,0.006166,1,1,0.000000,0.000000,0.000000,0.700138,-0.859174,-0.151992,1.369338,-0.411556,-0.652125,0.606450,0.990697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.403069,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.353336,-0.123782,-0.300000,-0.414165,-0.139686,-0.127424,0.187099,-0.081434,-0.128975,-0.209714,-0.079466,0.008802,0.005861,1,1,0.000000,0.000000,0.000000,0.686237,-0.835099,-0.143619,1.306364,-0.419891,-0.640420,0.577384,0.948926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.438037,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.284761,-0.116772,-0.300000,-0.413401,-0.136714,-0.161252,0.155953,-0.075709,-0.129634,-0.213654,-0.077875,0.015105,0.005741,1,1,0.000000,0.000000,0.000000,0.695406,-0.821673,-0.145041,1.272451,-0.428988,-0.628506,0.550301,0.911645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.476434,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.282545,-0.120925,-0.300000,-0.408603,-0.133919,-0.169544,0.161521,-0.075086,-0.132855,-0.207811,-0.076352,0.015141,0.006030,1,1,0.000000,0.000000,0.000000,0.704710,-0.816539,-0.145477,1.255313,-0.439574,-0.617724,0.524997,0.879719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.515030,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.264448,-0.101653,-0.300000,-0.367062,-0.124206,-0.204411,0.161610,-0.058575,-0.160527,-0.205745,-0.064421,0.019093,0.010572,1,1,0.000000,0.000000,0.000000,0.719798,-0.807728,-0.145563,1.256170,-0.459721,-0.608761,0.503578,0.860554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.543920,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.244433,-0.096899,-0.300000,-0.336823,-0.127996,-0.214272,0.170829,-0.046724,-0.178117,-0.207614,-0.051908,0.022637,0.015525,1,1,0.000000,0.000000,0.000000,0.738253,-0.801312,-0.146909,1.268962,-0.484640,-0.605698,0.485832,0.851686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.572249,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.232810,-0.108502,-0.300000,-0.316475,-0.141300,-0.213949,0.187140,-0.041713,-0.184895,-0.206447,-0.046951,0.025704,0.018968,1,1,0.000000,0.000000,0.000000,0.755014,-0.802691,-0.150381,1.285094,-0.510192,-0.611217,0.471496,0.849382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.602853,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.225382,-0.120519,-0.300000,-0.307716,-0.157144,-0.210854,0.191499,-0.038398,-0.181513,-0.209404,-0.045689,0.027878,0.020337,1,1,0.000000,0.000000,0.000000,0.768889,-0.810673,-0.156161,1.300955,-0.532206,-0.623752,0.459890,0.849952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.641323,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.215630,-0.132468,-0.300000,-0.300378,-0.179475,-0.210339,0.196853,-0.036551,-0.179087,-0.209682,-0.045967,0.030345,0.021506,1,1,0.000000,0.000000,0.000000,0.780710,-0.823229,-0.165260,1.315285,-0.551029,-0.643114,0.451369,0.849354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.671860,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.216048,-0.147836,-0.300000,-0.301856,-0.208647,-0.199719,0.204500,-0.037106,-0.170859,-0.222586,-0.049251,0.031264,0.021357,1,1,0.000000,0.000000,0.000000,0.786866,-0.839839,-0.176236,1.324410,-0.564288,-0.667104,0.445773,0.841820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.707245,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.209693,-0.161974,-0.300000,-0.297725,-0.219331,-0.192439,0.209658,-0.040493,-0.160426,-0.225811,-0.049458,0.032259,0.021641,1,1,0.000000,0.000000,0.000000,0.790168,-0.859106,-0.190812,1.329091,-0.574807,-0.689040,0.443360,0.831486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.741224,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.209073,-0.180509,-0.300000,-0.297851,-0.229922,-0.192545,0.213026,-0.044522,-0.149541,-0.232818,-0.049908,0.033103,0.021617,1,1,0.000000,0.000000,0.000000,0.790070,-0.880316,-0.207555,1.326712,-0.581838,-0.708068,0.443886,0.818234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.769753,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.206610,-0.193129,-0.300000,-0.296545,-0.246461,-0.191157,0.213072,-0.046645,-0.137108,-0.240119,-0.052588,0.033575,0.021540,1,1,0.000000,0.000000,0.000000,0.788069,-0.900580,-0.226124,1.319010,-0.586223,-0.726259,0.447961,0.800679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.810068,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.211933,-0.207270,-0.300000,-0.287340,-0.252264,-0.182689,0.217008,-0.051502,-0.131863,-0.237091,-0.053943,0.032642,0.022145,1,1,0.000000,0.000000,0.000000,0.781883,-0.919461,-0.244744,1.304834,-0.591390,-0.742152,0.455610,0.783102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.839318,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.209638,-0.219722,-0.300000,-0.279146,-0.253645,-0.178464,0.213895,-0.053379,-0.136906,-0.233020,-0.053817,0.032457,0.022976,1,1,0.000000,0.000000,0.000000,0.775189,-0.936960,-0.264651,1.286137,-0.597766,-0.754874,0.465585,0.767509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.874820,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.209111,-0.227459,-0.300000,-0.274949,-0.256436,-0.176533,0.212713,-0.057775,-0.137499,-0.230792,-0.054657,0.031679,0.023215,1,1,0.000000,0.000000,0.000000,0.768034,-0.951507,-0.285015,1.265178,-0.603681,-0.765377,0.476715,0.753646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.906718,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.214841,-0.234981,-0.300000,-0.271746,-0.258883,-0.170140,0.215729,-0.061704,-0.136866,-0.229287,-0.056034,0.030418,0.023279,1,1,0.000000,0.000000,0.000000,0.758387,-0.962689,-0.304509,1.241753,-0.608736,-0.774181,0.488434,0.741579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.936536,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.216862,-0.240467,-0.300000,-0.270444,-0.260335,-0.168165,0.215491,-0.063687,-0.139114,-0.229214,-0.057445,0.029751,0.023227,1,1,0.000000,0.000000,0.000000,0.748302,-0.970654,-0.323799,1.217071,-0.612728,-0.781011,0.500166,0.731083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075218.973450,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.218763,-0.242367,-0.300000,-0.272828,-0.262054,-0.165581,0.216406,-0.065068,-0.138717,-0.230800,-0.059096,0.029161,0.022713,1,1,0.000000,0.000000,0.000000,0.738077,-0.975069,-0.342855,1.192810,-0.614697,-0.785815,0.511342,0.721275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075219.004651,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.218439,-0.243533,-0.300000,-0.272414,-0.263414,-0.165311,0.215900,-0.066549,-0.138042,-0.230278,-0.060309,0.028800,0.022514,1,1,0.000000,0.000000,0.000000,0.728623,-0.976957,-0.362008,1.170083,-0.615917,-0.789406,0.522212,0.712283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075219.037375,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.219221,-0.244535,-0.300000,-0.273472,-0.265429,-0.163929,0.216296,-0.067376,-0.135895,-0.231140,-0.061251,0.028463,0.022208,1,1,0.000000,0.000000,0.000000,0.719415,-0.976931,-0.380980,1.149165,-0.616071,-0.792032,0.532654,0.703709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075219.075345,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.218815,-0.247736,-0.300000,-0.272523,-0.266665,-0.162708,0.215832,-0.068587,-0.135174,-0.230253,-0.061878,0.028183,0.022145,1,1,0.000000,0.000000,0.000000,0.710748,-0.976421,-0.399981,1.129589,-0.616100,-0.794035,0.542837,0.695877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075219.115060,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.222005,-0.252175,-0.300000,-0.270950,-0.269067,-0.159215,0.216820,-0.071067,-0.132206,-0.229390,-0.062928,0.027338,0.022057,1,1,0.000000,0.000000,0.000000,0.701348,-0.975572,-0.418334,1.110288,-0.616050,-0.796210,0.552880,0.688787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
