time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778769015.475929,sequential_ik_elbow_then_wrist,0,0,-0.096647,0.152408,-0.239648,-0.241434,0.191591,-0.499459,-0.214162,-0.141667,-0.155128,-0.454382,-0.065529,0.007652,0.012777,0.032944,0.082142,0.176152,0.014214,0.147988,0.088048,0.379149,0.000000,0.000000,0.000000,0.073684,-0.171173,-0.753600,0.305006,-0.161729,-0.105178,0.000000,0.356165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.521818,sequential_ik_elbow_then_wrist,0,0,-0.094154,0.148704,-0.242945,-0.236626,0.179131,-0.505197,-0.200655,-0.132848,-0.179134,-0.470589,-0.125819,-0.048419,0.001332,0.021093,0.029370,0.144233,0.001558,0.048402,0.030002,0.219020,0.000000,0.000000,0.000000,0.157548,-0.345161,-1.326336,0.343958,-0.332741,-0.223503,0.000000,0.524754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.553570,sequential_ik_elbow_then_wrist,1,0,-0.085629,0.144615,-0.248504,-0.235323,0.162943,-0.507841,-0.139687,-0.117924,-0.237869,-0.402749,-0.227844,-0.331228,0.000216,0.019540,0.012513,0.139347,0.001077,0.035116,0.021924,0.154730,0.000000,0.000000,0.000000,0.231956,-0.492476,-1.761615,0.347016,-0.462168,-0.372054,0.753600,0.399182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.604563,sequential_ik_elbow_then_wrist,1,0,-0.090066,0.139334,-0.249948,-0.252627,0.137133,-0.502077,-0.113893,-0.098976,-0.259292,-0.334897,-0.204020,-0.432851,0.000143,0.025011,0.011059,0.158095,0.000436,0.005587,0.013944,0.071980,0.000000,0.000000,0.000000,0.298202,-0.609478,-2.092428,0.339564,-0.559074,-0.522188,1.326336,0.255378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.642991,sequential_ik_elbow_then_wrist,1,0,-0.091007,0.136687,-0.251066,-0.262119,0.126946,-0.497289,-0.098649,-0.105903,-0.262779,-0.330204,-0.194200,-0.431853,0.000077,0.027332,0.008231,0.165295,0.000198,0.010203,0.012430,0.101009,0.000000,0.000000,0.000000,0.355632,-0.700693,-2.343845,0.326539,-0.623922,-0.649517,1.761615,0.146087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.688220,sequential_ik_elbow_then_wrist,1,0,-0.087137,0.137021,-0.252255,-0.257924,0.126196,-0.498658,-0.090546,-0.108588,-0.264594,-0.319328,-0.198511,-0.436561,0.000011,0.025475,0.003051,0.159600,0.000203,0.011403,0.013491,0.106786,0.000000,0.000000,0.000000,0.401814,-0.771760,-2.534922,0.312965,-0.663697,-0.751786,2.092428,0.063026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.722095,sequential_ik_elbow_then_wrist,1,0,-0.084124,0.135070,-0.254321,-0.256767,0.118957,-0.499137,-0.089517,-0.107423,-0.265419,-0.318441,-0.190345,-0.440683,0.000003,0.026297,0.001376,0.162164,0.000098,0.013732,0.009488,0.117185,0.000000,0.000000,0.000000,0.437676,-0.828530,-2.680141,0.301553,-0.687394,-0.831635,2.343845,-0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.853201,sequential_ik_elbow_then_wrist,0,0,-0.070859,0.153651,-0.247731,-0.208783,0.167411,-0.513790,0.029608,-0.142552,-0.262302,-0.216784,-0.312920,-0.278609,0.000191,0.010820,0.012790,0.103998,0.010498,0.070919,0.099469,0.266306,0.000000,0.000000,0.000000,0.454124,-0.865219,-2.790507,0.297859,-0.650665,-0.914293,2.534922,-0.048076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.898820,sequential_ik_elbow_then_wrist,0,0,-0.096242,0.140129,-0.247187,-0.248031,0.157392,-0.505377,-0.216753,-0.093643,-0.185066,-0.465166,0.044025,-0.088430,0.000115,0.017813,0.010013,0.133436,0.009601,0.231061,0.086543,0.480688,0.000000,0.000000,0.000000,0.475488,-0.890905,-2.874385,0.288504,-0.695481,-0.894214,2.680141,-0.084538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769015.937061,sequential_ik_elbow_then_wrist,0,0,-0.103738,0.133121,-0.248027,-0.252920,0.157882,-0.507124,-0.217589,-0.101763,-0.179720,-0.410938,0.091763,-0.056577,0.000173,0.015484,0.012332,0.124395,0.001537,0.202305,0.032266,0.449783,0.000000,0.000000,0.000000,0.502697,-0.910957,-2.938133,0.273909,-0.771388,-0.845684,2.790507,-0.112249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769016.004074,sequential_ik_elbow_then_wrist,0,0,-0.088361,0.134216,-0.253335,-0.243891,0.160611,-0.508508,-0.204308,-0.115657,-0.186766,-0.457251,0.014419,-0.091371,0.000011,0.013567,0.002239,0.116423,0.000028,0.127665,0.004333,0.357303,0.000000,0.000000,0.000000,0.522796,-0.931950,-2.986581,0.254222,-0.835423,-0.805128,2.874385,-0.133309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769016.046052,sequential_ik_elbow_then_wrist,0,0,-0.091348,0.138615,-0.249883,-0.243333,0.186032,-0.504151,-0.216672,-0.121933,-0.167886,-0.433314,0.058495,-0.065357,0.000002,0.010363,0.001039,0.101683,0.000078,0.152612,0.005970,0.390656,0.000000,0.000000,0.000000,0.537735,-0.945309,-3.023402,0.227712,-0.887140,-0.758993,2.938133,-0.149315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769016.076927,sequential_ik_elbow_then_wrist,0,0,-0.089439,0.148483,-0.244854,-0.252575,0.191404,-0.492936,-0.194042,-0.136061,-0.183943,-0.462911,-0.040567,-0.091259,0.000035,0.012597,0.005039,0.112235,0.000125,0.106151,0.008898,0.325808,0.000000,0.000000,0.000000,0.545030,-0.949427,-3.051385,0.206441,-0.912868,-0.732771,2.986581,-0.161479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769016.140054,sequential_ik_elbow_then_wrist,0,0,-0.098926,0.146175,-0.242583,-0.306366,0.156936,-0.459039,-0.194147,-0.120409,-0.194444,-0.481138,-0.107066,-0.108083,0.000014,0.031724,0.003143,0.178096,0.000038,0.079541,0.004286,0.282031,0.000000,0.000000,0.000000,0.553201,-0.948745,-3.072653,0.184342,-0.935457,-0.723105,3.023402,-0.170724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769016.183309,sequential_ik_elbow_then_wrist,0,0,-0.116996,0.099122,-0.257850,-0.347316,0.047598,-0.443047,-0.134290,-0.067778,-0.259562,-0.371612,-0.112095,-0.437646,0.001025,0.065667,0.029476,0.256235,0.001431,0.008436,0.025972,0.091845,0.000000,0.000000,0.000000,0.583332,-0.966391,-3.088816,0.159722,-0.961655,-0.781127,3.051385,-0.177750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778769016.230600,sequential_ik_elbow_then_wrist,0,0,-0.196480,0.088253,-0.208822,-0.373823,0.052037,0.030422,-0.030474,-0.069476,-0.290249,-0.160751,-0.176860,-0.538234,0.003911,0.082785,0.055716,0.258082,0.003205,0.002831,0.047344,0.053210,0.000000,0.000000,0.000000,0.660447,-0.938484,-2.347500,0.446276,-0.960828,-0.896776,3.072653,-0.183090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
