time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778535139.665464,sequential_ik_elbow_then_wrist,0,0,-0.082331,0.122267,-0.261290,-0.306968,0.097267,-0.458555,-0.054631,-0.183171,-0.231222,-0.293427,-0.252613,-0.399015,0.015832,0.081068,0.092239,0.280670,0.009382,0.069216,0.067853,0.261611,0.000000,0.000000,0.000000,0.065409,-0.194703,-0.753600,0.314920,-0.040034,-0.160991,0.753600,0.266836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535139.751982,sequential_ik_elbow_then_wrist,0,0,-0.082450,0.122320,-0.261228,-0.307328,0.097944,-0.458296,-0.053503,-0.185009,-0.230020,-0.289909,-0.257524,-0.399884,0.001726,0.070822,0.034696,0.265187,0.000595,0.059592,0.017716,0.243335,0.000000,0.000000,0.000000,0.142488,-0.390211,-1.326336,0.348729,-0.084316,-0.321106,1.326336,0.270828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535139.845988,sequential_ik_elbow_then_wrist,0,0,-0.084066,0.122253,-0.260744,-0.310600,0.097474,-0.455855,-0.053589,-0.184510,-0.230400,-0.290919,-0.256026,-0.399397,0.000542,0.064843,0.021887,0.253913,0.000066,0.055630,0.006698,0.235448,0.000000,0.000000,0.000000,0.217691,-0.548090,-1.761615,0.328154,-0.124602,-0.451667,1.761615,0.240451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535139.953582,sequential_ik_elbow_then_wrist,0,0,-0.086136,0.121808,-0.260275,-0.313172,0.096846,-0.454779,-0.054424,-0.182408,-0.231874,-0.290400,-0.252483,-0.403352,0.000290,0.059344,0.016269,0.243351,0.000022,0.052454,0.004052,0.228940,0.000000,0.000000,0.000000,0.286953,-0.669131,-2.092428,0.285814,-0.159426,-0.554312,2.092428,0.202074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535140.055072,sequential_ik_elbow_then_wrist,0,0,-0.085602,0.121700,-0.260502,-0.312527,0.095983,-0.455037,-0.054452,-0.179814,-0.233884,-0.290913,-0.242503,-0.407540,0.000129,0.054954,0.010870,0.234354,0.000010,0.052393,0.002689,0.228891,0.000000,0.000000,0.000000,0.347655,-0.761297,-2.343845,0.239993,-0.188549,-0.635054,2.343845,0.169559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535140.148876,sequential_ik_elbow_then_wrist,0,0,-0.086180,0.119854,-0.261167,-0.312281,0.085652,-0.455354,-0.043587,-0.153061,-0.254308,-0.255819,-0.183425,-0.464155,0.000079,0.054606,0.008481,0.233674,0.000156,0.043425,0.008311,0.208093,0.000000,0.000000,0.000000,0.400042,-0.832103,-2.534922,0.201694,-0.210380,-0.718787,2.534922,0.171437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535154.121545,sequential_ik_elbow_then_wrist,0,0,-0.299211,0.021024,0.005554,-0.480416,-0.099643,0.211962,-0.238471,-0.043464,-0.176756,-0.394385,0.079698,0.048015,0.027608,0.095778,0.135137,0.289171,0.022932,0.176734,0.141089,0.399244,0.000000,0.000000,0.000000,0.590734,-0.709652,-1.926541,0.437225,-0.355073,-0.750461,1.926541,0.488887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535154.179580,sequential_ik_elbow_then_wrist,0,0,-0.299933,-0.004112,-0.004839,-0.464813,-0.131264,0.211139,-0.253251,-0.045657,-0.154205,-0.416599,0.088528,0.058661,0.002666,0.028363,0.035166,0.168247,0.005655,0.062285,0.062708,0.248690,0.000000,0.000000,0.000000,0.807123,-0.560666,-1.464171,0.598219,-0.550337,-0.723065,1.464171,0.780406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535154.277421,sequential_ik_elbow_then_wrist,0,0,-0.299939,0.001821,-0.005793,-0.436043,-0.117242,0.233580,-0.247732,-0.074138,-0.152093,-0.384673,0.067005,0.074460,0.000108,0.016627,0.006904,0.128946,0.000267,0.037829,0.012177,0.194444,0.000000,0.000000,0.000000,0.984963,-0.434568,-1.112770,0.720173,-0.716405,-0.683039,1.112770,1.012830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778535154.358376,sequential_ik_elbow_then_wrist,1,0,-0.299333,-0.000716,-0.019986,-0.433077,-0.109073,0.225720,-0.244957,-0.097569,-0.143095,-0.438273,0.015910,0.056282,0.000017,0.012724,0.002761,0.112788,0.000067,0.032640,0.005892,0.179568,0.000000,0.000000,0.000000,1.124754,-0.344548,-0.845705,0.817068,-0.834361,-0.641715,0.845705,1.141746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
