time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778448481.971593,sequential_ik_elbow_then_wrist,0,0,-0.203005,0.049793,-0.215197,-0.410357,-0.082318,-0.043290,-0.105243,-0.050672,-0.276326,-0.352936,-0.131009,-0.425303,0.027907,0.233991,0.133459,0.478190,0.025955,0.087911,0.125284,0.296486,0.000000,0.000000,0.000000,0.177509,-0.163225,0.000000,0.375131,-0.091710,-0.225123,0.753600,0.206614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448482.009967,sequential_ik_elbow_then_wrist,0,0,-0.205471,0.040541,-0.214798,-0.391284,-0.087685,-0.017234,-0.111481,-0.039598,-0.275688,-0.356672,-0.116031,-0.430736,0.005252,0.088629,0.063229,0.290523,0.006626,0.067649,0.075401,0.256555,0.000000,0.000000,0.000000,0.392297,-0.316349,0.000000,0.664243,-0.206485,-0.454399,1.326336,0.109027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.535295,sequential_ik_elbow_then_wrist,0,0,-0.126877,0.149146,-0.227283,-0.341572,0.122320,-0.435096,-0.033753,-0.085018,-0.285714,-0.255819,-0.160766,-0.472661,0.001735,0.043446,0.037274,0.183101,0.000305,0.024243,0.015957,0.155701,0.000000,0.000000,0.000000,0.513012,-0.446229,-0.753600,0.644937,-0.286899,-0.644341,1.761615,0.034860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.578868,sequential_ik_elbow_then_wrist,1,0,-0.124296,0.153299,-0.225942,-0.338930,0.127093,-0.433897,-0.029689,-0.083608,-0.286580,-0.255276,-0.158973,-0.469420,0.000586,0.026807,0.021909,0.160649,0.000252,0.027999,0.015510,0.167328,0.000000,0.000000,0.000000,0.580070,-0.545015,-1.326336,0.554430,-0.341771,-0.794147,2.092428,-0.021506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.638397,sequential_ik_elbow_then_wrist,1,0,-0.116554,0.166082,-0.220979,-0.328254,0.138880,-0.431795,-0.029024,-0.081904,-0.287140,-0.256344,-0.154609,-0.468908,0.000430,0.029444,0.018595,0.171563,0.000183,0.030904,0.013315,0.175795,0.000000,0.000000,0.000000,0.609567,-0.615239,-1.761615,0.477947,-0.378335,-0.910216,2.343845,-0.064345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.703512,sequential_ik_elbow_then_wrist,1,0,-0.107113,0.182022,-0.213061,-0.310567,0.188057,-0.433447,-0.015180,-0.081365,-0.288356,-0.213698,-0.163434,-0.497773,0.000403,0.023584,0.017665,0.153567,0.000525,0.018053,0.022580,0.134360,0.000000,0.000000,0.000000,0.610617,-0.660329,-2.092428,0.422205,-0.397933,-1.002937,2.534922,-0.096902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.772383,sequential_ik_elbow_then_wrist,1,0,-0.083386,0.207327,-0.200155,-0.286184,0.250358,-0.417000,-0.011885,-0.074345,-0.290399,-0.195848,-0.164635,-0.509500,0.000750,0.020868,0.023611,0.144456,0.000430,0.015198,0.020416,0.123282,0.000000,0.000000,0.000000,0.580553,-0.682124,-2.343845,0.380885,-0.406052,-1.078995,2.680141,-0.121646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.824625,sequential_ik_elbow_then_wrist,0,0,-0.094780,0.213312,-0.188454,-0.313887,0.246004,-0.390749,0.001144,-0.067077,-0.292403,-0.180918,-0.168205,-0.508335,0.000112,0.035524,0.008133,0.188438,0.000767,0.015353,0.027281,0.123907,0.000000,0.000000,0.000000,0.548184,-0.685450,-2.534922,0.358908,-0.404337,-1.145126,2.790507,-0.140451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.889773,sequential_ik_elbow_then_wrist,1,0,-0.075839,0.223245,-0.185500,-0.283209,0.268528,-0.397507,0.044181,-0.060554,-0.290484,-0.083044,-0.172528,-0.538024,0.000182,0.030798,0.011260,0.175372,0.003957,0.003385,0.062377,0.058177,0.000000,0.000000,0.000000,0.506474,-0.682758,-2.680141,0.357895,-0.389226,-1.209258,2.874385,-0.154742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778448492.942397,sequential_ik_elbow_then_wrist,0,0,-0.081482,0.226885,-0.178561,-0.287384,0.264854,-0.393416,0.049011,-0.053514,-0.291091,-0.091505,-0.161550,-0.533131,0.000025,0.035089,0.003714,0.187194,0.003978,0.005913,0.062846,0.076896,0.000000,0.000000,0.000000,0.470378,-0.673930,-2.790507,0.373698,-0.366799,-1.264521,2.938133,-0.165604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
