time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778775475.759427,sequential_ik_elbow_then_wrist,0,0,-0.122615,0.134551,-0.238457,-0.317105,0.127020,-0.466748,-0.039530,-0.215054,-0.205400,-0.203855,-0.277794,-0.448425,0.015094,0.063795,0.091420,0.248656,0.006544,0.033351,0.055627,0.176277,0.000000,0.000000,0.000000,0.095607,-0.172229,-0.753600,0.306398,-0.027708,-0.138213,0.753600,0.314535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775475.858495,sequential_ik_elbow_then_wrist,0,0,-0.122710,0.132910,-0.239327,-0.329584,0.145564,-0.456221,-0.055863,-0.207250,-0.209588,-0.236052,-0.277693,-0.438868,0.001869,0.045469,0.036491,0.211250,0.000674,0.033322,0.019166,0.181875,0.000000,0.000000,0.000000,0.206581,-0.343500,-1.326336,0.317621,-0.069015,-0.280122,1.326336,0.364159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775475.907765,sequential_ik_elbow_then_wrist,0,0,-0.144725,0.131172,-0.227703,-0.376587,0.152416,-0.416882,-0.072101,-0.201033,-0.210683,-0.281588,-0.249877,-0.419798,0.000995,0.041998,0.028735,0.203169,0.000285,0.045340,0.014400,0.212611,0.000000,0.000000,0.000000,0.321976,-0.470848,-1.761615,0.261738,-0.119324,-0.397421,1.761615,0.373791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775475.949127,sequential_ik_elbow_then_wrist,0,0,-0.156362,0.132213,-0.219250,-0.394916,0.154360,-0.399810,-0.074356,-0.204094,-0.206922,-0.294339,-0.254350,-0.404613,0.000461,0.032111,0.019087,0.178839,0.000064,0.045253,0.006960,0.212539,0.000000,0.000000,0.000000,0.431332,-0.558211,-2.092428,0.192125,-0.166871,-0.485226,2.092428,0.359683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775475.980471,sequential_ik_elbow_then_wrist,0,0,-0.153413,0.131280,-0.221878,-0.386613,0.154581,-0.409162,-0.073573,-0.204887,-0.206418,-0.292146,-0.248008,-0.407332,0.000093,0.023992,0.008638,0.154889,0.000010,0.042954,0.002689,0.207251,0.000000,0.000000,0.000000,0.524663,-0.624309,-2.343845,0.136127,-0.206618,-0.551145,2.343845,0.346809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.011719,sequential_ik_elbow_then_wrist,0,0,-0.148849,0.130604,-0.225358,-0.381853,0.154936,-0.412754,-0.078755,-0.203085,-0.206286,-0.298056,-0.230465,-0.409160,0.000014,0.021156,0.003266,0.145444,0.000018,0.045296,0.003660,0.212809,0.000000,0.000000,0.000000,0.599164,-0.677570,-2.534922,0.090192,-0.241785,-0.600957,2.534922,0.344061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.047572,sequential_ik_elbow_then_wrist,0,0,-0.149005,0.129702,-0.225776,-0.379308,0.152954,-0.416616,-0.076807,-0.201749,-0.208322,-0.292877,-0.236879,-0.413455,0.000005,0.019971,0.002015,0.141320,0.000002,0.040995,0.001204,0.202471,0.000000,0.000000,0.000000,0.658055,-0.719120,-2.680141,0.055411,-0.269906,-0.640463,2.680141,0.339640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.082049,sequential_ik_elbow_then_wrist,0,0,-0.147788,0.130061,-0.226369,-0.378225,0.154094,-0.416950,-0.077855,-0.193706,-0.215445,-0.288106,-0.247516,-0.422567,0.000000,0.019282,0.000550,0.138858,0.000020,0.035198,0.003341,0.187514,0.000000,0.000000,0.000000,0.703342,-0.751493,-2.790507,0.027802,-0.294223,-0.677082,2.790507,0.321847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.122212,sequential_ik_elbow_then_wrist,1,0,-0.147862,0.130334,-0.226163,-0.376066,0.155495,-0.419269,-0.077139,-0.188969,-0.219864,-0.283331,-0.253381,-0.428037,0.000000,0.018461,0.000160,0.135872,0.000013,0.031284,0.002596,0.176778,0.000000,0.000000,0.000000,0.737943,-0.776085,-2.874385,0.007881,-0.314712,-0.710378,2.874385,0.294418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.155384,sequential_ik_elbow_then_wrist,1,0,-0.145727,0.130671,-0.227351,-0.372879,0.157271,-0.421502,-0.078618,-0.190578,-0.217943,-0.288498,-0.256170,-0.422022,0.000001,0.017898,0.000886,0.133785,0.000002,0.032012,0.001184,0.178884,0.000000,0.000000,0.000000,0.763353,-0.795893,-2.938133,-0.006909,-0.331721,-0.735198,2.938133,0.264923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.188859,sequential_ik_elbow_then_wrist,1,0,-0.144521,0.130431,-0.228257,-0.374275,0.156466,-0.419400,-0.081013,-0.191770,-0.216012,-0.292387,-0.261079,-0.417300,0.000001,0.018738,0.000844,0.136884,0.000004,0.031648,0.001571,0.177884,0.000000,0.000000,0.000000,0.781840,-0.812061,-2.986581,-0.020793,-0.346406,-0.752226,2.986581,0.236910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.221419,sequential_ik_elbow_then_wrist,1,0,-0.144285,0.129994,-0.228656,-0.373515,0.156199,-0.420402,-0.081249,-0.191877,-0.215829,-0.291978,-0.266148,-0.416021,0.000000,0.018788,0.000380,0.137070,0.000001,0.030167,0.000794,0.173677,0.000000,0.000000,0.000000,0.795556,-0.824983,-3.023402,-0.032119,-0.358522,-0.764582,3.023402,0.211518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.252693,sequential_ik_elbow_then_wrist,1,0,-0.144939,0.128929,-0.228845,-0.375890,0.154748,-0.418569,-0.084121,-0.192202,-0.214434,-0.297059,-0.268717,-0.411418,0.000000,0.019305,0.000505,0.138939,0.000004,0.030402,0.001643,0.174354,0.000000,0.000000,0.000000,0.806526,-0.835129,-3.051385,-0.042809,-0.369702,-0.772608,3.051385,0.188156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.284063,sequential_ik_elbow_then_wrist,1,0,-0.145034,0.127184,-0.229759,-0.376446,0.150269,-0.419274,-0.083909,-0.194019,-0.212875,-0.296586,-0.272697,-0.409289,0.000001,0.019895,0.001043,0.141051,0.000001,0.029447,0.000697,0.171600,0.000000,0.000000,0.000000,0.815948,-0.843791,-3.072653,-0.051714,-0.378591,-0.777020,3.072653,0.168974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.329577,sequential_ik_elbow_then_wrist,1,0,-0.145691,0.123970,-0.231096,-0.378430,0.142715,-0.419462,-0.079851,-0.195125,-0.213425,-0.286044,-0.281262,-0.413586,0.000006,0.020939,0.002120,0.144701,0.000004,0.025977,0.001816,0.161175,0.000000,0.000000,0.000000,0.825341,-0.851886,-3.088816,-0.059923,-0.383021,-0.780475,3.088816,0.154470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.360661,sequential_ik_elbow_then_wrist,1,0,-0.143636,0.122460,-0.233179,-0.377833,0.141114,-0.419736,-0.080087,-0.194052,-0.214313,-0.284946,-0.283273,-0.414493,0.000003,0.020711,0.001327,0.143907,0.000001,0.025661,0.000633,0.160189,0.000000,0.000000,0.000000,0.833547,-0.860406,-3.101100,-0.069706,-0.385675,-0.783901,3.101100,0.142077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.399550,sequential_ik_elbow_then_wrist,1,0,-0.142281,0.120436,-0.235056,-0.375656,0.138796,-0.422670,-0.080854,-0.193339,-0.214668,-0.282417,-0.287871,-0.415755,0.000003,0.020351,0.001267,0.142654,0.000000,0.024040,0.000272,0.155045,0.000000,0.000000,0.000000,0.840736,-0.869275,-3.110436,-0.079212,-0.387946,-0.787000,3.110436,0.130224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.431631,sequential_ik_elbow_then_wrist,1,0,-0.138566,0.118252,-0.238361,-0.369784,0.136302,-0.428657,-0.080478,-0.193166,-0.214966,-0.277544,-0.294391,-0.417249,0.000005,0.019747,0.001436,0.140524,0.000000,0.021729,0.000145,0.147403,0.000000,0.000000,0.000000,0.846286,-0.879881,-3.117531,-0.087377,-0.389624,-0.789732,3.117531,0.118460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.458327,sequential_ik_elbow_then_wrist,1,0,-0.134077,0.116587,-0.241725,-0.362671,0.134567,-0.435171,-0.079894,-0.192083,-0.216151,-0.275742,-0.294461,-0.419036,0.000007,0.019187,0.001848,0.138516,0.000000,0.021231,0.000429,0.145707,0.000000,0.000000,0.000000,0.849614,-0.892288,-3.122924,-0.094262,-0.390803,-0.792945,3.122924,0.108119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.500994,sequential_ik_elbow_then_wrist,1,0,-0.132706,0.114780,-0.243340,-0.360558,0.132198,-0.437711,-0.079730,-0.191583,-0.216654,-0.273916,-0.294745,-0.420736,0.000002,0.019399,0.001028,0.139278,0.000000,0.020669,0.000263,0.143768,0.000000,0.000000,0.000000,0.851901,-0.904403,-3.127022,-0.101128,-0.391677,-0.796096,3.127022,0.099733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.534236,sequential_ik_elbow_then_wrist,1,0,-0.129032,0.112506,-0.246360,-0.355063,0.128133,-0.442996,-0.077258,-0.192751,-0.216514,-0.268975,-0.294208,-0.423760,0.000005,0.019489,0.001530,0.139602,0.000002,0.020159,0.001322,0.141979,0.000000,0.000000,0.000000,0.853120,-0.917450,-3.130137,-0.106924,-0.390693,-0.798531,3.130137,0.096149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.560797,sequential_ik_elbow_then_wrist,1,0,-0.128941,0.114313,-0.245574,-0.356430,0.129804,-0.440534,-0.078854,-0.191043,-0.217450,-0.273751,-0.278849,-0.427938,0.000002,0.019886,0.001195,0.141015,0.000000,0.023185,0.000498,0.152232,0.000000,0.000000,0.000000,0.852947,-0.927400,-3.132504,-0.113373,-0.390426,-0.801225,3.132504,0.100951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.597380,sequential_ik_elbow_then_wrist,1,0,-0.128108,0.114535,-0.245907,-0.356264,0.130337,-0.440059,-0.081370,-0.188977,-0.218327,-0.278066,-0.268590,-0.430393,0.000002,0.020211,0.001161,0.142164,0.000004,0.024760,0.001741,0.157341,0.000000,0.000000,0.000000,0.851757,-0.935328,-3.134303,-0.119410,-0.392319,-0.804257,3.134303,0.109590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.631638,sequential_ik_elbow_then_wrist,1,0,-0.127844,0.114545,-0.246039,-0.356014,0.130617,-0.440153,-0.081899,-0.188541,-0.218506,-0.278638,-0.269373,-0.430071,0.000001,0.020420,0.000811,0.142899,0.000002,0.024128,0.001159,0.155331,0.000000,0.000000,0.000000,0.850113,-0.941578,-3.135670,-0.124395,-0.395169,-0.806944,3.135670,0.115771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778775476.671881,sequential_ik_elbow_then_wrist,1,0,-0.128773,0.115170,-0.245261,-0.356743,0.131172,-0.439616,-0.082885,-0.188142,-0.218478,-0.279574,-0.269671,-0.429822,0.000000,0.020591,0.000491,0.143497,0.000001,0.023709,0.001081,0.153978,0.000000,0.000000,0.000000,0.848500,-0.945542,-3.136709,-0.127648,-0.398658,-0.809049,3.136709,0.119363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
