time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778443459.719550,sequential_ik_elbow_then_wrist,0,0,-0.225215,0.195765,-0.030893,-0.197737,0.089898,0.248458,-0.164900,-0.227132,0.105919,-0.125724,-0.241519,0.403002,0.008132,0.053629,0.062206,0.193539,0.005697,0.014419,0.052531,0.081416,0.000000,0.000000,0.000000,0.155442,-0.019723,0.000000,0.505206,-0.111010,0.067809,0.000000,0.411835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443459.763374,sequential_ik_elbow_then_wrist,1,0,-0.180116,0.239153,0.019081,-0.146105,0.155666,0.305216,-0.136377,-0.237860,0.121754,-0.011671,-0.219096,0.393961,0.000227,0.001938,0.010024,0.034047,0.000233,0.010759,0.010291,0.099565,0.000000,0.000000,0.000000,0.273178,-0.007733,0.000000,0.804152,-0.205432,0.144412,0.000000,0.642629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443459.823325,sequential_ik_elbow_then_wrist,1,0,-0.117232,0.268047,0.066386,-0.101632,0.172522,0.350343,-0.120217,-0.230570,0.149618,-0.043692,-0.189850,0.436822,0.000983,0.000326,0.021096,0.017658,0.000201,0.002586,0.009482,0.050749,0.000000,0.000000,0.000000,0.320050,0.037169,0.000000,1.022182,-0.273256,0.227640,0.000000,0.810374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443459.879586,sequential_ik_elbow_then_wrist,1,0,-0.104718,0.274048,0.062706,-0.104462,0.181601,0.348107,-0.107373,-0.233529,0.154710,-0.048592,-0.172464,0.442488,0.000126,0.000791,0.007644,0.027808,0.000065,0.000984,0.005905,0.031309,0.000000,0.000000,0.000000,0.336846,0.077109,0.000000,1.177772,-0.315577,0.300298,0.000000,0.933162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443459.935521,sequential_ik_elbow_then_wrist,1,0,-0.065438,0.287864,0.053406,-0.026132,0.200618,0.337735,-0.033140,-0.244737,0.170310,0.101121,-0.186575,0.432209,0.000306,0.000750,0.011929,0.027223,0.001230,0.020987,0.027904,0.144867,0.000000,0.000000,0.000000,0.319241,0.103007,0.000000,1.303019,-0.298945,0.370293,0.000000,1.025297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.000825,sequential_ik_elbow_then_wrist,1,0,-0.088847,0.283150,0.043955,-0.060103,0.192547,0.328498,-0.044637,-0.260325,0.142262,0.038708,-0.193402,0.422574,0.000033,0.000026,0.003863,0.004048,0.000172,0.005894,0.009389,0.076764,0.000000,0.000000,0.000000,0.313293,0.115667,0.000000,1.405504,-0.273867,0.405443,0.000000,1.098210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.063940,sequential_ik_elbow_then_wrist,1,0,-0.101055,0.281271,0.025972,-0.086874,0.198044,0.313847,-0.054838,-0.258194,0.142578,0.001428,-0.190345,0.429337,0.000078,0.000330,0.005900,0.018091,0.000007,0.001625,0.001924,0.040305,0.000000,0.000000,0.000000,0.318070,0.112510,0.000000,1.487635,-0.257246,0.428181,0.000000,1.154645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.125114,sequential_ik_elbow_then_wrist,1,0,-0.118222,0.274615,0.024700,-0.125279,0.190453,0.312567,-0.089265,-0.254053,0.132245,-0.068568,-0.179682,0.422142,0.000062,0.001913,0.005256,0.043733,0.000225,0.000185,0.011328,0.013409,0.000000,0.000000,0.000000,0.335228,0.106403,0.000000,1.548646,-0.266893,0.437552,0.000000,1.202901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.184814,sequential_ik_elbow_then_wrist,1,0,-0.119752,0.274177,0.022052,-0.130400,0.173275,0.304373,-0.081247,-0.257564,0.130613,-0.063866,-0.179039,0.419631,0.000007,0.002684,0.001792,0.051618,0.000004,0.000068,0.001325,0.007879,0.000000,0.000000,0.000000,0.352374,0.099265,0.000000,1.605494,-0.275592,0.441571,0.000000,1.245257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.241248,sequential_ik_elbow_then_wrist,1,0,-0.167180,0.248160,0.021626,-0.205247,0.154303,0.304012,-0.114354,-0.245266,0.129491,-0.110272,-0.163812,0.418193,0.000371,0.009102,0.012871,0.095225,0.000203,0.001479,0.010721,0.038460,0.000000,0.000000,0.000000,0.399766,0.093052,0.000000,1.634554,-0.304666,0.443307,0.000000,1.277915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.313202,sequential_ik_elbow_then_wrist,1,0,-0.177168,0.240729,0.025712,-0.231156,0.137042,0.301998,0.049547,-0.278944,-0.098669,0.084621,-0.373595,-0.381177,0.000078,0.012385,0.005904,0.111230,0.010420,0.008121,0.071389,0.088843,0.000000,0.000000,0.000000,0.451400,0.090642,0.000000,1.648018,-0.224806,0.302260,0.753600,1.266519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.356554,sequential_ik_elbow_then_wrist,0,0,-0.233304,0.187875,-0.016488,-0.282852,0.053679,0.247210,-0.005260,-0.109368,-0.279304,-0.270135,-0.189707,-0.395005,0.001030,0.024721,0.021440,0.156997,0.012383,0.100143,0.078019,0.314411,0.000000,0.000000,0.000000,0.541966,0.063315,0.000000,1.678761,-0.170568,0.004742,1.326336,1.171724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.432334,sequential_ik_elbow_then_wrist,0,0,-0.209539,0.211272,-0.038179,-0.280960,0.058944,0.210206,0.012517,-0.127553,-0.271245,-0.177847,-0.184834,-0.495923,0.000140,0.027029,0.007885,0.164143,0.000482,0.041421,0.015908,0.199878,0.000000,0.000000,0.000000,0.602049,0.023226,0.000000,1.724446,-0.122727,-0.257087,1.761615,1.007648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.481692,sequential_ik_elbow_then_wrist,1,0,-0.196382,0.221703,-0.047768,-0.280189,0.071781,0.198199,0.027898,-0.137497,-0.265172,-0.122863,-0.207403,-0.514940,0.000082,0.027797,0.006078,0.166647,0.000319,0.021705,0.017178,0.146362,0.000000,0.000000,0.000000,0.635347,-0.017650,0.000000,1.771333,-0.074675,-0.456432,2.092428,0.842562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.543611,sequential_ik_elbow_then_wrist,1,0,-0.180679,0.236462,-0.037959,-0.236906,0.084632,0.214600,0.030316,-0.144170,-0.261335,-0.099126,-0.242950,-0.513302,0.000088,0.018722,0.006318,0.136629,0.000202,0.017513,0.013477,0.131934,0.000000,0.000000,0.000000,0.644422,-0.044994,0.000000,1.824772,-0.028726,-0.602768,2.343845,0.692335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.606135,sequential_ik_elbow_then_wrist,1,0,-0.168531,0.247091,-0.023310,-0.222132,0.104083,0.234906,0.029645,-0.148712,-0.258855,-0.093237,-0.260745,-0.508552,0.000090,0.015292,0.006355,0.123654,0.000081,0.017871,0.008433,0.133616,0.000000,0.000000,0.000000,0.637564,-0.055828,0.000000,1.862238,0.012328,-0.709464,2.534922,0.568075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778443460.671887,sequential_ik_elbow_then_wrist,1,0,-0.165142,0.250029,-0.014609,-0.219879,0.111253,0.245670,0.024067,-0.154756,-0.255874,-0.082594,-0.274357,-0.509486,0.000029,0.015114,0.003605,0.122899,0.000009,0.015514,0.002162,0.124544,0.000000,0.000000,0.000000,0.626414,-0.056397,0.000000,1.883357,0.044497,-0.785782,2.680141,0.469707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
